"LAWAID","Parameter","Altitude","Landuse","TrendScore","TrendFrequency","TrendPeriod"
"gw-00031","TP","Upland","Forest",-99,"quarterly",10
"gw-00031","TURB","Upland","Forest",-99,NA,10
"gw-00031","BDISC","Upland","Forest",2,"monthly",10
"gw-00034","NH4","Lowland","Rural",-99,"monthly",10
"gw-00034","ECOLI","Lowland","Rural",2,"monthly",10
"gw-00034","DRP","Lowland","Rural",2,"monthly",10
"gw-00034","TN","Lowland","Rural",2,"monthly",10
"gw-00034","TON","Lowland","Rural",2,"monthly",10
"gw-00034","TP","Lowland","Rural",2,"monthly",10
"gw-00034","TURB","Lowland","Rural",-99,NA,10
"gw-00034","BDISC","Lowland","Rural",2,"monthly",10
"gw-00032","NH4","Lowland","Rural",-99,"monthly",10
"gw-00032","ECOLI","Lowland","Rural",2,"monthly",10
"gw-00032","DRP","Lowland","Rural",2,"monthly",10
"gw-00032","TN","Lowland","Rural",1,"monthly",10
"gw-00032","TON","Lowland","Rural",1,"monthly",10
"gw-00032","TP","Lowland","Rural",2,"monthly",10
"gw-00032","TURB","Lowland","Rural",-99,NA,10
"gw-00032","BDISC","Lowland","Rural",2,"monthly",10
"nrwqn-00046","NH4","Lowland","Rural",-99,"monthly",10
"nrwqn-00046","ECOLI","Lowland","Rural",1,"monthly",10
"nrwqn-00046","DRP","Lowland","Rural",2,"monthly",10
"nrwqn-00046","TN","Lowland","Rural",1,"monthly",10
"nrwqn-00046","TON","Lowland","Rural",-99,"unassessed",10
"nrwqn-00046","TP","Lowland","Rural",2,"monthly",10
"nrwqn-00046","TURB","Lowland","Rural",-99,"unassessed",10
"nrwqn-00046","BDISC","Lowland","Rural",1,"monthly",10
"gw-00037","NH4","Lowland","Rural",-99,"monthly",10
"gw-00037","ECOLI","Lowland","Rural",0,"monthly",10
"gw-00037","DRP","Lowland","Rural",-2,"monthly",10
"gw-00037","TN","Lowland","Rural",0,"monthly",10
"gw-00037","TON","Lowland","Rural",-1,"monthly",10
"gw-00037","TP","Lowland","Rural",0,"monthly",10
"gw-00037","TURB","Lowland","Rural",-99,NA,10
"gw-00037","BDISC","Lowland","Rural",2,"monthly",10
"gw-00055","NH4","Lowland","Forest",-99,"monthly",10
"gw-00055","ECOLI","Lowland","Forest",-2,"monthly",10
"gw-00055","DRP","Lowland","Forest",2,"monthly",10
"gw-00055","TN","Lowland","Forest",-99,"monthly",10
"gw-00055","TON","Lowland","Forest",-2,"monthly",10
"gw-00055","TP","Lowland","Forest",1,"monthly",10
"gw-00055","TURB","Lowland","Forest",-99,NA,10
"gw-00055","BDISC","Lowland","Forest",0,"monthly",10
"gw-00010","NH4","Lowland","Rural",2,"monthly",10
"gw-00010","ECOLI","Lowland","Rural",0,"monthly",10
"gw-00010","DRP","Lowland","Rural",-2,"monthly",10
"gw-00010","TN","Lowland","Rural",0,"monthly",10
"gw-00010","TON","Lowland","Rural",0,"monthly",10
"gw-00010","TP","Lowland","Rural",-2,"monthly",10
"gw-00010","TURB","Lowland","Rural",-99,NA,10
"gw-00010","BDISC","Lowland","Rural",2,"monthly",10
"gw-00041","NH4","Lowland","Forest",0,"monthly",10
"gw-00041","ECOLI","Lowland","Forest",0,"monthly",10
"gw-00041","DRP","Lowland","Forest",1,"monthly",10
"gw-00041","TN","Lowland","Forest",-2,"monthly",10
"gw-00041","TON","Lowland","Forest",0,"monthly",10
"gw-00041","TP","Lowland","Forest",-1,"monthly",10
"gw-00041","TURB","Lowland","Forest",-99,NA,10
"gw-00041","BDISC","Lowland","Forest",2,"monthly",10
"gw-00013","NH4","Lowland","Rural",0,"monthly",10
"gw-00013","ECOLI","Lowland","Rural",1,"monthly",10
"gw-00013","DRP","Lowland","Rural",1,"monthly",10
"gw-00013","TN","Lowland","Rural",0,"monthly",10
"gw-00013","TON","Lowland","Rural",1,"monthly",10
"gw-00013","TP","Lowland","Rural",2,"monthly",10
"gw-00013","TURB","Lowland","Rural",-99,NA,10
"gw-00013","BDISC","Lowland","Rural",2,"monthly",10
"gw-00028","NH4","Upland","Forest",-99,"monthly",10
"gw-00028","ECOLI","Upland","Forest",-99,"monthly",10
"gw-00028","DRP","Upland","Forest",0,"monthly",10
"gw-00028","TN","Upland","Forest",-99,"monthly",10
"gw-00028","TON","Upland","Forest",2,"monthly",10
"gw-00028","TP","Upland","Forest",-1,"monthly",10
"gw-00028","TURB","Upland","Forest",-99,NA,10
"gw-00028","BDISC","Upland","Forest",2,"monthly",10
"gw-00029","NH4","Lowland","Forest",-1,"monthly",10
"gw-00029","ECOLI","Lowland","Forest",-2,"monthly",10
"gw-00029","DRP","Lowland","Forest",-1,"monthly",10
"gw-00029","TN","Lowland","Forest",0,"monthly",10
"gw-00029","TON","Lowland","Forest",0,"monthly",10
"gw-00029","TP","Lowland","Forest",-2,"monthly",10
"gw-00029","TURB","Lowland","Forest",-99,NA,10
"gw-00029","BDISC","Lowland","Forest",2,"monthly",10
"gw-00048","NH4","Lowland","Rural",-99,"monthly",10
"gw-00048","ECOLI","Lowland","Rural",-1,"monthly",10
"gw-00048","DRP","Lowland","Rural",2,"monthly",10
"gw-00048","TN","Lowland","Rural",0,"monthly",10
"gw-00048","TON","Lowland","Rural",-1,"monthly",10
"gw-00048","TP","Lowland","Rural",2,"monthly",10
"gw-00048","TURB","Lowland","Rural",-99,NA,10
"gw-00048","BDISC","Lowland","Rural",1,"monthly",10
"gw-00040","NH4","Lowland","Rural",-2,"monthly",10
"gw-00040","ECOLI","Lowland","Rural",-2,"monthly",10
"gw-00040","DRP","Lowland","Rural",-99,"monthly",10
"gw-00040","TN","Lowland","Rural",0,"monthly",10
"gw-00040","TON","Lowland","Rural",0,"monthly",10
"gw-00040","TP","Lowland","Rural",1,"monthly",10
"gw-00040","TURB","Lowland","Rural",-99,NA,10
"gw-00040","BDISC","Lowland","Rural",2,"monthly",10
"gw-00004","NH4","Lowland","Rural",0,"monthly",10
"gw-00004","ECOLI","Lowland","Rural",-2,"monthly",10
"gw-00004","DRP","Lowland","Rural",2,"monthly",10
"gw-00004","TN","Lowland","Rural",1,"monthly",10
"gw-00004","TON","Lowland","Rural",2,"monthly",10
"gw-00004","TP","Lowland","Rural",-1,"monthly",10
"gw-00004","TURB","Lowland","Rural",-99,NA,10
"gw-00004","BDISC","Lowland","Rural",2,"monthly",10
"gw-00264","NH4","Lowland","Urban",-99,"unassessed",10
"gw-00264","ECOLI","Lowland","Urban",-99,"unassessed",10
"gw-00264","DRP","Lowland","Urban",-99,"unassessed",10
"gw-00264","TN","Lowland","Urban",-99,"unassessed",10
"gw-00264","TON","Lowland","Urban",-99,"unassessed",10
"gw-00264","TP","Lowland","Urban",-99,"unassessed",10
"gw-00264","TURB","Lowland","Urban",-99,NA,10
"gw-00264","BDISC","Lowland","Urban",-99,"unassessed",10
"gw-00026","NH4","Lowland","Forest",-99,"monthly",10
"gw-00026","ECOLI","Lowland","Forest",-1,"monthly",10
"gw-00026","DRP","Lowland","Forest",0,"monthly",10
"gw-00026","TN","Lowland","Forest",-2,"monthly",10
"gw-00026","TON","Lowland","Forest",-2,"monthly",10
"gw-00026","TP","Lowland","Forest",-1,"monthly",10
"gw-00026","TURB","Lowland","Forest",-99,NA,10
"gw-00026","BDISC","Lowland","Forest",2,"monthly",10
"gw-00039","NH4","Lowland","Rural",2,"monthly",10
"gw-00039","ECOLI","Lowland","Rural",2,"monthly",10
"gw-00039","DRP","Lowland","Rural",1,"monthly",10
"gw-00039","TN","Lowland","Rural",1,"monthly",10
"gw-00039","TON","Lowland","Rural",2,"monthly",10
"gw-00039","TP","Lowland","Rural",1,"monthly",10
"gw-00039","TURB","Lowland","Rural",-99,NA,10
"gw-00039","BDISC","Lowland","Rural",2,"monthly",10
"gw-00042","NH4","Lowland","Rural",-99,"monthly",10
"gw-00042","ECOLI","Lowland","Rural",-1,"monthly",10
"gw-00042","DRP","Lowland","Rural",-99,"monthly",10
"gw-00042","TN","Lowland","Rural",1,"monthly",10
"gw-00042","TON","Lowland","Rural",-99,"monthly",10
"gw-00042","TP","Lowland","Rural",1,"monthly",10
"gw-00042","TURB","Lowland","Rural",-99,NA,10
"gw-00042","BDISC","Lowland","Rural",2,"monthly",10
"gw-00051","NH4","Lowland","Rural",1,"monthly",10
"gw-00051","ECOLI","Lowland","Rural",0,"monthly",10
"gw-00051","DRP","Lowland","Rural",-99,"monthly",10
"gw-00051","TN","Lowland","Rural",1,"monthly",10
"gw-00051","TON","Lowland","Rural",0,"monthly",10
"gw-00051","TP","Lowland","Rural",1,"monthly",10
"gw-00051","TURB","Lowland","Rural",-99,NA,10
"gw-00051","BDISC","Lowland","Rural",2,"monthly",10
"gw-00022","NH4","Lowland","Forest",-99,"monthly",10
"gw-00022","ECOLI","Lowland","Forest",2,"monthly",10
"gw-00022","DRP","Lowland","Forest",-99,"monthly",10
"gw-00022","TN","Lowland","Forest",0,"monthly",10
"gw-00022","TON","Lowland","Forest",0,"monthly",10
"gw-00022","TP","Lowland","Forest",-99,"monthly",10
"gw-00022","TURB","Lowland","Forest",-99,"unassessed",10
"gw-00022","BDISC","Lowland","Forest",1,"monthly",10
"gw-00020","NH4","Lowland","Forest",-99,"monthly",10
"gw-00020","ECOLI","Lowland","Forest",-1,"monthly",10
"gw-00020","DRP","Lowland","Forest",2,"monthly",10
"gw-00020","TN","Lowland","Forest",0,"monthly",10
"gw-00020","TON","Lowland","Forest",2,"monthly",10
"gw-00020","TP","Lowland","Forest",0,"monthly",10
"gw-00020","TURB","Lowland","Forest",-99,NA,10
"gw-00020","BDISC","Lowland","Forest",2,"monthly",10
"gw-00021","NH4","Lowland","Forest",2,"monthly",10
"gw-00021","ECOLI","Lowland","Forest",1,"monthly",10
"gw-00021","DRP","Lowland","Forest",-99,"monthly",10
"gw-00021","TN","Lowland","Forest",2,"monthly",10
"gw-00021","TON","Lowland","Forest",2,"monthly",10
"gw-00021","TP","Lowland","Forest",0,"monthly",10
"gw-00021","TURB","Lowland","Forest",-99,NA,10
"gw-00021","BDISC","Lowland","Forest",2,"monthly",10
"gw-00019","NH4","Lowland","Urban",-99,"monthly",10
"gw-00019","ECOLI","Lowland","Urban",-2,"monthly",10
"gw-00019","DRP","Lowland","Urban",-2,"monthly",10
"gw-00019","TN","Lowland","Urban",2,"monthly",10
"gw-00019","TON","Lowland","Urban",2,"monthly",10
"gw-00019","TP","Lowland","Urban",-2,"monthly",10
"gw-00019","TURB","Lowland","Urban",-99,NA,10
"gw-00019","BDISC","Lowland","Urban",2,"monthly",10
"gw-00018","NH4","Lowland","Urban",1,"monthly",10
"gw-00018","ECOLI","Lowland","Urban",-2,"monthly",10
"gw-00018","DRP","Lowland","Urban",1,"monthly",10
"gw-00018","TN","Lowland","Urban",2,"monthly",10
"gw-00018","TON","Lowland","Urban",2,"monthly",10
"gw-00018","TP","Lowland","Urban",1,"monthly",10
"gw-00018","TURB","Lowland","Urban",-99,NA,10
"gw-00018","BDISC","Lowland","Urban",2,"monthly",10
"gw-00038","NH4","Lowland","Rural",0,"monthly",10
"gw-00038","ECOLI","Lowland","Rural",2,"monthly",10
"gw-00038","DRP","Lowland","Rural",0,"monthly",10
"gw-00038","TN","Lowland","Rural",2,"monthly",10
"gw-00038","TON","Lowland","Rural",2,"monthly",10
"gw-00038","TP","Lowland","Rural",0,"monthly",10
"gw-00038","TURB","Lowland","Rural",-99,NA,10
"gw-00038","BDISC","Lowland","Rural",2,"monthly",10
"hbrc-00024","NH4","Lowland","Rural",-99,NA,10
"hbrc-00024","ECOLI","Lowland","Rural",0,"quarterly",10
"hbrc-00024","DRP","Lowland","Rural",-1,"quarterly",10
"hbrc-00024","TN","Lowland","Rural",-99,"quarterly",10
"hbrc-00024","TON","Lowland","Rural",-99,"quarterly",10
"hbrc-00024","TP","Lowland","Rural",-1,"quarterly",10
"hbrc-00024","TURB","Lowland","Rural",1,"quarterly",10
"hbrc-00024","BDISC","Lowland","Rural",2,"quarterly",10
"hbrc-00090","NH4","Lowland","Rural",-99,NA,10
"hbrc-00090","ECOLI","Lowland","Rural",1,"quarterly",10
"hbrc-00090","DRP","Lowland","Rural",0,"quarterly",10
"hbrc-00090","TN","Lowland","Rural",1,"quarterly",10
"hbrc-00090","TON","Lowland","Rural",2,"quarterly",10
"hbrc-00090","TP","Lowland","Rural",0,"quarterly",10
"hbrc-00090","TURB","Lowland","Rural",1,"quarterly",10
"hbrc-00090","BDISC","Lowland","Rural",2,"quarterly",10
"lawa-102696","NH4","Upland","Rural",-99,NA,10
"lawa-102696","ECOLI","Upland","Rural",-99,"unassessed",10
"lawa-102696","DRP","Upland","Rural",-99,"unassessed",10
"lawa-102696","TN","Upland","Rural",-99,"unassessed",10
"lawa-102696","TON","Upland","Rural",-99,"unassessed",10
"lawa-102696","TP","Upland","Rural",-99,"unassessed",10
"lawa-102696","TURB","Upland","Rural",-99,"unassessed",10
"lawa-102696","BDISC","Upland","Rural",-99,"unassessed",10
"lawa-101795","NH4","Upland","Rural",-99,NA,10
"lawa-101795","ECOLI","Upland","Rural",-99,"unassessed",10
"lawa-101795","DRP","Upland","Rural",-99,"unassessed",10
"lawa-101795","TN","Upland","Rural",-99,"unassessed",10
"lawa-101795","TON","Upland","Rural",-99,"unassessed",10
"lawa-101795","TP","Upland","Rural",-99,"unassessed",10
"lawa-101795","TURB","Upland","Rural",-99,"unassessed",10
"lawa-101795","BDISC","Upland","Rural",-99,"unassessed",10
"lawa-102693","NH4","Lowland","Rural",-99,NA,10
"lawa-102693","ECOLI","Lowland","Rural",-99,"unassessed",10
"lawa-102693","DRP","Lowland","Rural",-99,"unassessed",10
"lawa-102693","TN","Lowland","Rural",-99,"unassessed",10
"lawa-102693","TON","Lowland","Rural",-99,"unassessed",10
"lawa-102693","TP","Lowland","Rural",-99,"unassessed",10
"lawa-102693","TURB","Lowland","Rural",-99,"unassessed",10
"lawa-102693","BDISC","Lowland","Rural",-99,"unassessed",10
"lawa-102695","NH4","Upland","Rural",-99,NA,10
"lawa-102695","ECOLI","Upland","Rural",-99,"unassessed",10
"lawa-102695","DRP","Upland","Rural",-99,"unassessed",10
"lawa-102695","TN","Upland","Rural",-99,"unassessed",10
"lawa-102695","TON","Upland","Rural",-99,"unassessed",10
"lawa-102695","TP","Upland","Rural",-99,"unassessed",10
"lawa-102695","TURB","Upland","Rural",-99,"unassessed",10
"lawa-102695","BDISC","Upland","Rural",-99,"unassessed",10
"hbrc-00008","NH4","Upland","Rural",-99,NA,10
"hbrc-00008","ECOLI","Upland","Rural",2,"monthly",10
"hbrc-00008","DRP","Upland","Rural",-2,"monthly",10
"hbrc-00008","TN","Upland","Rural",-99,"monthly",10
"hbrc-00008","TON","Upland","Rural",1,"monthly",10
"hbrc-00008","TP","Upland","Rural",-2,"monthly",10
"hbrc-00008","TURB","Upland","Rural",-1,"quarterly",10
"hbrc-00008","BDISC","Upland","Rural",2,"quarterly",10
"lawa-100228","NH4","Upland","Forest",-99,NA,10
"lawa-100228","ECOLI","Upland","Forest",-99,"unassessed",10
"lawa-100228","DRP","Upland","Forest",-99,"unassessed",10
"lawa-100228","TN","Upland","Forest",-99,"unassessed",10
"lawa-100228","TON","Upland","Forest",-99,"unassessed",10
"lawa-100228","TP","Upland","Forest",-99,"unassessed",10
"lawa-100228","TURB","Upland","Forest",-99,"unassessed",10
"lawa-100228","BDISC","Upland","Forest",-99,"unassessed",10
"hbrc-00053","NH4","Lowland","Rural",-99,NA,10
"hbrc-00053","ECOLI","Lowland","Rural",-1,"quarterly",10
"hbrc-00053","DRP","Lowland","Rural",-99,"quarterly",10
"hbrc-00053","TN","Lowland","Rural",0,"quarterly",10
"hbrc-00053","TON","Lowland","Rural",-99,"quarterly",10
"hbrc-00053","TP","Lowland","Rural",-99,"quarterly",10
"hbrc-00053","TURB","Lowland","Rural",0,"quarterly",10
"hbrc-00053","BDISC","Lowland","Rural",2,"quarterly",10
"lawa-102692","NH4","Lowland","Rural",-99,NA,10
"lawa-102692","ECOLI","Lowland","Rural",-99,"unassessed",10
"lawa-102692","DRP","Lowland","Rural",-99,"unassessed",10
"lawa-102692","TN","Lowland","Rural",-99,"unassessed",10
"lawa-102692","TON","Lowland","Rural",-99,"unassessed",10
"lawa-102692","TP","Lowland","Rural",-99,"unassessed",10
"lawa-102692","TURB","Lowland","Rural",-99,"unassessed",10
"lawa-102692","BDISC","Lowland","Rural",-99,"unassessed",10
"hbrc-00015","NH4","Lowland","Rural",-99,NA,10
"hbrc-00015","ECOLI","Lowland","Rural",-2,"quarterly",10
"hbrc-00015","DRP","Lowland","Rural",-99,"quarterly",10
"hbrc-00015","TN","Lowland","Rural",1,"quarterly",10
"hbrc-00015","TON","Lowland","Rural",1,"quarterly",10
"hbrc-00015","TP","Lowland","Rural",-1,"quarterly",10
"hbrc-00015","TURB","Lowland","Rural",-1,"quarterly",10
"hbrc-00015","BDISC","Lowland","Rural",2,"quarterly",10
"hbrc-00020","NH4","Upland","Rural",-99,NA,10
"hbrc-00020","ECOLI","Upland","Rural",-2,"quarterly",10
"hbrc-00020","DRP","Upland","Rural",0,"monthly",10
"hbrc-00020","TN","Upland","Rural",0,"monthly",10
"hbrc-00020","TON","Upland","Rural",0,"monthly",10
"hbrc-00020","TP","Upland","Rural",1,"monthly",10
"hbrc-00020","TURB","Upland","Rural",-1,"quarterly",10
"hbrc-00020","BDISC","Upland","Rural",2,"monthly",10
"hbrc-00003","NH4","Lowland","Rural",-99,NA,10
"hbrc-00003","ECOLI","Lowland","Rural",-2,"quarterly",10
"hbrc-00003","DRP","Lowland","Rural",-1,"quarterly",10
"hbrc-00003","TN","Lowland","Rural",2,"quarterly",10
"hbrc-00003","TON","Lowland","Rural",2,"quarterly",10
"hbrc-00003","TP","Lowland","Rural",0,"quarterly",10
"hbrc-00003","TURB","Lowland","Rural",0,"quarterly",10
"hbrc-00003","BDISC","Lowland","Rural",-99,"unassessed",10
"hbrc-00011","NH4","Lowland","Rural",-99,NA,10
"hbrc-00011","ECOLI","Lowland","Rural",-2,"quarterly",10
"hbrc-00011","DRP","Lowland","Rural",-99,"quarterly",10
"hbrc-00011","TN","Lowland","Rural",1,"quarterly",10
"hbrc-00011","TON","Lowland","Rural",-99,"quarterly",10
"hbrc-00011","TP","Lowland","Rural",-99,"quarterly",10
"hbrc-00011","TURB","Lowland","Rural",1,"quarterly",10
"hbrc-00011","BDISC","Lowland","Rural",2,"quarterly",10
"hbrc-00083","NH4","Lowland","Rural",-99,NA,10
"hbrc-00083","ECOLI","Lowland","Rural",2,"quarterly",10
"hbrc-00083","DRP","Lowland","Rural",-99,"quarterly",10
"hbrc-00083","TN","Lowland","Rural",-99,"quarterly",10
"hbrc-00083","TON","Lowland","Rural",2,"quarterly",10
"hbrc-00083","TP","Lowland","Rural",1,"quarterly",10
"hbrc-00083","TURB","Lowland","Rural",2,"quarterly",10
"hbrc-00083","BDISC","Lowland","Rural",2,"quarterly",10
"hbrc-00018","NH4","Lowland","Rural",-99,NA,10
"hbrc-00018","ECOLI","Lowland","Rural",1,"quarterly",10
"hbrc-00018","DRP","Lowland","Rural",-2,"monthly",10
"hbrc-00018","TN","Lowland","Rural",1,"monthly",10
"hbrc-00018","TON","Lowland","Rural",2,"monthly",10
"hbrc-00018","TP","Lowland","Rural",-2,"monthly",10
"hbrc-00018","TURB","Lowland","Rural",1,"quarterly",10
"hbrc-00018","BDISC","Lowland","Rural",2,"quarterly",10
"hbrc-00079","NH4","Upland","Rural",-99,NA,10
"hbrc-00079","ECOLI","Upland","Rural",-99,"unassessed",10
"hbrc-00079","DRP","Upland","Rural",-99,"unassessed",10
"hbrc-00079","TN","Upland","Rural",-99,"unassessed",10
"hbrc-00079","TON","Upland","Rural",-99,"unassessed",10
"hbrc-00079","TP","Upland","Rural",-99,"unassessed",10
"hbrc-00079","TURB","Upland","Rural",-99,"unassessed",10
"hbrc-00079","BDISC","Upland","Rural",-99,"unassessed",10
"hbrc-00075","NH4","Lowland","Rural",-99,NA,10
"hbrc-00075","ECOLI","Lowland","Rural",-99,"unassessed",10
"hbrc-00075","DRP","Lowland","Rural",-99,"unassessed",10
"hbrc-00075","TN","Lowland","Rural",-99,"unassessed",10
"hbrc-00075","TON","Lowland","Rural",-99,"unassessed",10
"hbrc-00075","TP","Lowland","Rural",-99,"unassessed",10
"hbrc-00075","TURB","Lowland","Rural",-99,"unassessed",10
"hbrc-00075","BDISC","Lowland","Rural",-99,"unassessed",10
"hbrc-00004","NH4","Lowland","Rural",-99,NA,10
"hbrc-00004","ECOLI","Lowland","Rural",-1,"quarterly",10
"hbrc-00004","DRP","Lowland","Rural",-99,"quarterly",10
"hbrc-00004","TN","Lowland","Rural",2,"quarterly",10
"hbrc-00004","TON","Lowland","Rural",2,"quarterly",10
"hbrc-00004","TP","Lowland","Rural",-2,"quarterly",10
"hbrc-00004","TURB","Lowland","Rural",2,"quarterly",10
"hbrc-00004","BDISC","Lowland","Rural",2,"quarterly",10
"hbrc-00012","NH4","Lowland","Rural",-99,NA,10
"hbrc-00012","ECOLI","Lowland","Rural",-1,"quarterly",10
"hbrc-00012","DRP","Lowland","Rural",-99,"quarterly",10
"hbrc-00012","TN","Lowland","Rural",2,"quarterly",10
"hbrc-00012","TON","Lowland","Rural",2,"quarterly",10
"hbrc-00012","TP","Lowland","Rural",-2,"quarterly",10
"hbrc-00012","TURB","Lowland","Rural",2,"quarterly",10
"hbrc-00012","BDISC","Lowland","Rural",2,"quarterly",10
"nrwqn-00017","NH4","Lowland","Forest",-99,"unassessed",10
"nrwqn-00017","ECOLI","Lowland","Forest",-1,"monthly",10
"nrwqn-00017","DRP","Lowland","Forest",-99,"monthly",10
"nrwqn-00017","TN","Lowland","Forest",-2,"monthly",10
"nrwqn-00017","TON","Lowland","Forest",-99,"unassessed",10
"nrwqn-00017","TP","Lowland","Forest",2,"monthly",10
"nrwqn-00017","TURB","Lowland","Forest",0,"monthly",10
"nrwqn-00017","BDISC","Lowland","Forest",1,"monthly",10
"hbrc-00071","NH4","Upland","Forest",-99,NA,10
"hbrc-00071","ECOLI","Upland","Forest",-99,"quarterly",10
"hbrc-00071","DRP","Upland","Forest",-99,"monthly",10
"hbrc-00071","TN","Upland","Forest",-2,"quarterly",10
"hbrc-00071","TON","Upland","Forest",-2,"monthly",10
"hbrc-00071","TP","Upland","Forest",-2,"monthly",10
"hbrc-00071","TURB","Upland","Forest",1,"quarterly",10
"hbrc-00071","BDISC","Upland","Forest",2,"monthly",10
"hbrc-00070","NH4","Upland","Forest",-99,NA,10
"hbrc-00070","ECOLI","Upland","Forest",-2,"quarterly",10
"hbrc-00070","DRP","Upland","Forest",-2,"monthly",10
"hbrc-00070","TN","Upland","Forest",-2,"monthly",10
"hbrc-00070","TON","Upland","Forest",-2,"monthly",10
"hbrc-00070","TP","Upland","Forest",-2,"monthly",10
"hbrc-00070","TURB","Upland","Forest",-1,"quarterly",10
"hbrc-00070","BDISC","Upland","Forest",0,"quarterly",10
