"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder","AltitudeCl"
"Tokiahuru at Karioi Domain Road","tokiahuru at karioi","hrc-00352",7018762,"manawatu-whanganui","hrc","upland","forest","whangaehu",-39.4761599999999,175.50356,"14-Aug-2020","Forest",622,"4","4","Upland"
"Tiraumea at Ngaturi","tiraumea at ngaturi","hrc-00050",7042471,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.4671099999999,175.92279,"14-Aug-2020","Rural",100,"6","6","Lowland"
"Tamaki at Tamaki Reserve","tamaki at tamaki reserve","hrc-00049",7034557,"manawatu-whanganui","hrc","upland","forest","manawatu",-40.12272,176.03354,"14-Aug-2020","Forest",404.666666666667,"3","3&1","Upland"
"Tamaki at Stephensons","tamaki at stephensons","hrc-00048",7037329,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.24535,176.06491,"14-Aug-2020","Rural",168,"4","4","Upland"
"Raparapawai at Jackson Rd","raparapawai at jackson rd","hrc-00047",7038868,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.32287,175.99543,"14-Aug-2020","Rural",141.5,"4","1&4","Lowland"
"Rangitikei at Pukeokahu","rangitikei at pukeokahu","hrc-00046",7023107,"manawatu-whanganui","hrc","upland","forest","rangitikei",-39.62765,176.04425,"14-Aug-2020","Rural",557.5,"5","2&5","Upland"
"Rangitikei at Onepuhi","rangitikei at onepuhi","hrc-00044",7033375,"manawatu-whanganui","hrc","lowland","rural","rangitikei",-40.0795699999999,175.46384,"14-Aug-2020","Rural",93.75,"7","1&7","Lowland"
"Rangitikei at McKelvies","rangitikei at mckelvies","hrc-00043",7037579,"manawatu-whanganui","hrc","lowland","rural","rangitikei",-40.29556,175.27557,"14-Aug-2020","Rural",17,"7","7","Lowland"
"Rangitikei at Mangaweka","rangitikei at mangaweka","hrc-00045",7027408,"manawatu-whanganui","hrc","upland","rural","rangitikei",-39.8094199999999,175.80811,"14-Aug-2020","Rural",380,"7","1&7&3","Upland"
"Porewa at Onepuhi Road","porewa at onepuhi","hrc-00042",7033068,"manawatu-whanganui","hrc","lowland","rural","rangitikei",-40.0770899999999,175.45319,"14-Aug-2020","Forest",372.5,"4","4&1","Upland"
"Pohangina at Piripiri","pohangina at piripiri","hrc-00041",7033068,"manawatu-whanganui","hrc","upland","forest","manawatu",-40.05216,175.94009,"14-Aug-2020","Forest",372.5,"4","4&1","Upland"
"Pohangina at Mais Reach","pohangina at mais reach","hrc-00040",7036595,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.22457,175.783,"14-Aug-2020","Rural",96,"5","5","Lowland"
"Patiki Stream at Kawiu Road","patiki stream at kawiu road","hrc-00039",7045975,"manawatu-whanganui","hrc","lowland","rural","lake horowhenua",-40.60803,175.27923,"14-Aug-2020","Rural",20.4650001526,"2","3&2","Lowland"
"Owahanga at Branscombe Bridge","owahanga at branscombe bridge","hrc-00038",7047138,"manawatu-whanganui","hrc","lowland","rural","owahanga",-40.6307899999999,176.30245,"14-Aug-2020","Rural",122,"6","1&5","Lowland"
"Oruakeretaki at S.H.2 Napier","oruakeretaki at s.h.2 napier","hrc-00037",7037487,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.2534199999999,176.03234,"14-Aug-2020","Rural",166,"4","4","Upland"
"Oroua at U/S Feilding STP","oroua at u/s feilding stp","hrc-00079",7037436,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.26253,175.54461,"14-Aug-2020","Rural",48,"6","1&6&5","Lowland"
"Oroua at d/s Feilding STP","oroua at d/s feilding stp","lawa-101949",7037436,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.2634951799999,175.5411179,"14-Aug-2020","Rural",48,"6","1&6&5","Lowland"
"Oroua at Awahuri Bridge","oroua at awahuri bridge","hrc-00034",7037684,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.27565,175.52158,"14-Aug-2020","Rural",38,"6","6","Lowland"
"Oroua at Apiti","oroua at apiti gorge bridge","hrc-00036",7030815,"manawatu-whanganui","hrc","upland","forest","manawatu",-39.93807,175.9258,"14-Aug-2020","Forest",518.333333333333,"4","4&1","Upland"
"Oroua at Almadale Slackline","oroua at almadale slackline","hrc-00035",7035276,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.1734099999999,175.6599,"14-Aug-2020","Rural",153.666666666667,"5","5&1","Upland"
"Ongarue at Taringamotu","ongarue at taringamotu","hrc-00033",7004725,"manawatu-whanganui","hrc","upland","rural","whanganui",-38.86223,175.23823,"14-Aug-2020","Rural",204,"6","3&6","Upland"
"Ohau at u/s Makahika Confluence","ohau at u/s makahika confluence","lawa-101947",7047278,"manawatu-whanganui","hrc","lowland","forest","ohau",-40.6547545,175.360762,"14-Aug-2020","Rural",116,"1","5","Lowland"
"Ohau at State Highway Bridge","ohau at state highway bridge","lawa-100544",7047669,"manawatu-whanganui","hrc","lowland","rural","ohau",-40.67066046,175.2406431,"14-Aug-2020","Rural",28,"5","3&5","Lowland"
"Ohau at Haines Property","ohau at haines property","hrc-00031",7047460,"manawatu-whanganui","hrc","lowland","rural","ohau",-40.6642899999999,175.19784,"14-Aug-2020","Rural",18,"5","5","Lowland"
"Ohau at Gladstone Reserve","ohau at gladstone reserve","hrc-00030",7047475,"manawatu-whanganui","hrc","lowland","forest","ohau",-40.66335,175.3374,"14-Aug-2020","Forest",95,"5","5","Lowland"
"Mangawhero at u/s Ohakune STP","mangawhero at u/s ohakune stp","hrc-00064",7016830,"manawatu-whanganui","hrc","upland","rural","whangaehu",-39.40901,175.38394,"14-Aug-2020","Rural",558,"4","1&4","Upland"
"Mangawhero at Raupiu Road","mangawhero at raupiu road","hrc-00027",7024561,"manawatu-whanganui","hrc","lowland","rural","whangaehu",-39.70028,175.33113,"14-Aug-2020","Rural",277,"5","5","Upland"
"Mangawhero at Pakihi Rd Bridge","mangawhero at pakihi rd bridge","hrc-00028",7017464,"manawatu-whanganui","hrc","upland","rural","whangaehu",-39.431,175.32311,"14-Aug-2020","Rural",543.5,"5","5&1","Upland"
"Mangawhero at DOC Headquarters","mangawhero at doc headquarters","hrc-00029",7016679,"manawatu-whanganui","hrc","upland","forest","whangaehu",-39.4016999999999,175.41228,"14-Aug-2020","Forest",618,"4","4","Upland"
"Mangawhero at d/s Ohakune STP","mangawhero at d/s ohakune stp","lawa-101944",7016830,"manawatu-whanganui","hrc","upland","rural","whangaehu",-39.4081261699999,175.3827436,"14-Aug-2020","Rural",558,"4","1&4","Upland"
"Mangatoro at Mangahei Road","mangatoro at mangahei road","hrc-00026",7037306,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.24468,176.18953,"14-Aug-2020","Rural",219.666666666667,"5","5&1","Upland"
"Mangatewainui at Hardys","mangatewainui at hardys","hrc-00351",7035888,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.1697799999999,176.19306,"14-Aug-2020","Rural",217,"4","4","Upland"
"Mangatera at u/s Manawatu confluence","mangatera at u/s manawatu confluence","hrc-00025",7037051,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.24085,176.0988,"14-Aug-2020","Rural",164,"4","4","Upland"
"Mangatera at Dannevirke","mangatera at dannevirke","hrc-00075",7036853,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.22455,176.10159,"14-Aug-2020","Rural",182,"4","4","Upland"
"Mangatera at d/s Dannevirke STP","mangatera at d/s dannevirke stp","lawa-101942",7036883,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.22644299,176.1017423,"14-Aug-2020","Rural",181,"4","4","Upland"
"Mangatainoka at u/s Tiraumea Confluence","mangatainoka at u/s tiraumea confluence","hrc-00344",7040681,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.4026299999999,175.88269,"14-Aug-2020","Rural",81,"6","6","Lowland"
"Mangatainoka at u/s Pahiatua STP","mangatainoka at u/s pahiatua stp","hrc-00083",7041605,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.4394399999999,175.84022,"14-Aug-2020","Rural",109,"6","6","Lowland"
"Mangatainoka at Scarborough Konini Rd","mangatainoka at scarborough konini rd","hrc-00343",7042591,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.4756599999999,175.79573,"14-Aug-2020","Rural",128.333333333333,"5","5&1","Lowland"
"Mangatainoka at Putara","mangatainoka at putara","hrc-00021",7048086,"manawatu-whanganui","hrc","upland","forest","manawatu",-40.6805199999999,175.54746,"14-Aug-2020","Forest",425.333333333333,"4","2&4&1","Upland"
"Mangatainoka at Pahiatua Town Bridge","mangatainoka at pahiatua town bridge","hrc-00023",7041713,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.4495699999999,175.83121,"14-Aug-2020","Rural",112,"6","6","Lowland"
"Mangatainoka at Larsons Road","mangatainoka at larsons road","hrc-00022",7046821,"manawatu-whanganui","hrc","upland","forest","manawatu",-40.6403599999999,175.61099,"14-Aug-2020","Rural",302,"4","4","Upland"
"Mangatainoka at Hukanui","mangatainoka at hukanui","hrc-00350",7044988,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.5659499999999,175.71206,"14-Aug-2020","Rural",211.25,"5","1&5","Upland"
"Mangatainoka at d/s Pahiatua STP","mangatainoka at d/s pahiatua stp","lawa-101941",7041605,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.43847492,175.8425347,"14-Aug-2020","Rural",100,"6","6","Lowland"
"Mangatainoka at d/s DB Breweries","mangatainoka at d/s db breweries","lawa-101940",7041260,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.41887136,175.870005,"14-Aug-2020","Rural",93,"6","6","Lowland"
"Mangatainoka at Brewery - S.H.2 Bridge","mangatainoka at brewery - s.h.2 bridge","hrc-00024",7041260,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.42268,175.86191,"14-Aug-2020","Rural",93,"6","6","Lowland"
"Mangapapa at Troup Rd","mangapapa at troup rd","hrc-00020",7039299,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.3419299999999,175.84788,"14-Aug-2020","Rural",52,"5","5","Lowland"
"Manganui o te Ao at Ashworth","manganui o te ao at ashworth","hrc-00349",7014299,"manawatu-whanganui","hrc","upland","rural","whanganui",-39.3098699999999,175.20645,"14-Aug-2020","Rural",290.5,"5","4&5","Upland"
"Mangahao at Ballance","mangahao at ballance","hrc-00019",7041259,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.43611,175.79173,"14-Aug-2020","Rural",97,"5","5","Lowland"
"Mangaatua at u/s Woodville STP","mangaatua at u/s woodville stp","hrc-00076",7039409,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.34449,175.85389,"14-Aug-2020","Rural",68,"4","4","Lowland"
"Mangaatua at d/s Woodville STP","mangaatua at d/s woodville stp","lawa-101933",7039403,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.3445402999999,175.8515346,"14-Aug-2020","Rural",68,"4","4","Lowland"
"Manawatu at Weber Road","manawatu at weber road","hrc-00018",7037199,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.23947,176.11638,"14-Aug-2020","Rural",176,"6","6","Upland"
"Manawatu at Upper Gorge","manawatu at upper gorge","hrc-00017",7039002,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.33185,175.81803,"14-Aug-2020","Rural",284,"7","7","Upland"
"Manawatu at u/s PNCC STP","manawatu at u/s pncc stp","hrc-00080",7040164,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.38783,175.58234,"14-Aug-2020","Rural",38,"7","7","Lowland"
"Manawatu at Teachers College","manawatu at teachers college","hrc-00015",7039931,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.3732899999999,175.62773,"14-Aug-2020","Rural",36,"7","2","Lowland"
"Manawatu at Opiki Br","manawatu at opiki bridge","hrc-00013",7041173,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.43535,175.46978,"14-Aug-2020","Rural",10,"7","7","Lowland"
"Manawatu at Hopelands","manawatu at hopelands","hrc-00016",7039708,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.3588599999999,175.96286,"14-Aug-2020","Rural",109,"6","1","Lowland"
"Manawatu at d/s PNCC STP","manawatu at d/s pncc stp","lawa-101931",7040389,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.39400746,175.5834723,"14-Aug-2020","Rural",19,"7","7","Lowland"
"Manakau at S.H.1 Bridge","manakau at s.h.1 bridge","hrc-00011",7048887,"manawatu-whanganui","hrc","lowland","rural","waikawa",-40.7243799999999,175.21165,"14-Aug-2020","Rural",48,"4","3","Lowland"
"Manakau at Cemetery","manakau at cemetery","lawa-101930",7048215,"manawatu-whanganui","hrc","lowland","rural","waikawa",-40.6906844599999,175.1833162,"14-Aug-2020","Rural",17,"5","5&1","Lowland"
"Makuri at Tuscan Hills","makuri at tuscan hills","hrc-00010",7044151,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.5236599999999,175.93115,"14-Aug-2020","Rural",186.666666666667,"4","5&1","Upland"
"Makotuku at SH49A","makotuku at sh49a","hrc-00009",7015868,"manawatu-whanganui","hrc","upland","forest","whangaehu",-39.3714899999999,175.32457,"14-Aug-2020","Forest",634,"3","3","Upland"
"Makotuku at Raetihi","makotuku at raetihi","hrc-00007",7017142,"manawatu-whanganui","hrc","upland","rural","whangaehu",-39.4210199999999,175.2821,"14-Aug-2020","Rural",537,"4","2&4","Upland"
"Makotuku at d/s Raetihi STP","makotuku at d/s raetihi stp","lawa-101929",7017619,"manawatu-whanganui","hrc","upland","rural","whangaehu",-39.4377831799999,175.2854268,"14-Aug-2020","Rural",510,"4","4","Upland"
"Makotuku at Above Sewage Plant","makotuku at above sewage plant","hrc-00066",7017619,"manawatu-whanganui","hrc","upland","rural","whangaehu",-39.43825,175.28904,"14-Aug-2020","Rural",510,"4","4","Upland"
"Makorokio at Tirohanga Station","makorokio at tirohanga station","lawa-101928",7047850,"manawatu-whanganui","hrc","lowland","forest","ohau",-40.6913688499999,175.2874893,"14-Aug-2020","Rural",123,"3","3","Lowland"
"Makaretu Above Ohau Confluence","makaretu above ohau confluence","lawa-101926",7047441,"manawatu-whanganui","hrc","lowland","forest","ohau",-40.66129648,175.3491642,"14-Aug-2020","Forest",120,"3","3","Lowland"
"Makakahi at Hamua","makakahi at hamua","hrc-00008",7044946,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.56517,175.74511,"14-Aug-2020","Rural",181,"5","5","Upland"
"Makakahi at end Kaiparoro Road","makakahi at end kaiparoro road","hrc-00348",7048841,"manawatu-whanganui","hrc","upland","forest","manawatu",-40.71343,175.60673,"14-Aug-2020","Forest",577,"3","3","Upland"
"Makahika Above Ohau Confluence","makahika above ohau confluence","lawa-101924",7047302,"manawatu-whanganui","hrc","lowland","rural","ohau",-40.65584762,175.3513385,"14-Aug-2020","Forest",148.5,"5","5&4","Lowland"
"Kumeti at Te Rehunga","kumeti at te rehunga","hrc-00006",7036367,"manawatu-whanganui","hrc","upland","rural","manawatu",-40.21971,176.01202,"14-Aug-2020","Rural",275,"2","3","Upland"
"Kuku at N. Johnstone Farm Bridge","kuku at n. johnstone farm bridge","lawa-101920",7047720,"manawatu-whanganui","hrc","lowland","rural","ohau",-40.67330208,175.1969459,"14-Aug-2020","Rural",18.5,"3","3","Lowland"
"Koputaroa at Tavistock Rd","koputaroa at tavistock rd","hrc-00347",7045635,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.5966799999999,175.33744,"14-Aug-2020","Rural",19,"4","3","Lowland"
"Kiwitea at Kimbolton Rd","kiwitea at kimbolton rd","hrc-00346",7036107,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.2109,175.59674,"14-Aug-2020","Rural",101,"5","1&5","Lowland"
"Kahuterawa at Keebles Farm","kahuterawa at keebles farm","hrc-00345",7040374,"manawatu-whanganui","hrc","lowland","rural","manawatu",-40.39313,175.59101,"14-Aug-2020","Rural",45,"4","4&1","Lowland"
"Kahuterawa at Johnstons Rata","kahuterawa at johnstons rata","hrc-00005",7041729,"manawatu-whanganui","hrc","lowland","forest","manawatu",-40.4490699999999,175.62164,"14-Aug-2020","Rural",174.666666666667,"4","4&1","Upland"
"Hokio at Lake Horowhenua","hokio at lake horowhenua","hrc-00004",7045750,"manawatu-whanganui","hrc","lowland","rural","lake horowhenua",-40.605,175.23608,"14-Aug-2020","Rural",30.5,"4","4&1","Lowland"
"Hautapu at US Rangitikei River Conf","hautapu at us rangitikei river conf","hrc-00002",7026047,"manawatu-whanganui","hrc","upland","rural","rangitikei",-39.7537599999999,175.83617,"14-Aug-2020","Rural",389,"5","1&5","Upland"
"Hautapu at Alabasters","hautapu at alabasters","hrc-00003",7023817,"manawatu-whanganui","hrc","upland","rural","rangitikei",-39.6568799999999,175.78086,"14-Aug-2020","Rural",507,"5","5&1","Upland"
"Arawhata Drain at Hokio Beach Road","arawhata drain at hokio beach road","hrc-00001",7046139,"manawatu-whanganui","hrc","lowland","rural","lake horowhenua",-40.6219,175.24728,"14-Aug-2020","Rural",19.9300003052,"4","4","Lowland"
"Waihopai River at Craiglochart","waihopai river at craiglochart","mdc-00030",11022016,"marlborough","mdc","upland","rural","unstated",-41.62117201,173.68897967,"14-Aug-2020","Forest",179,"6","6","Upland"
"Branch River at Weir Intake","branch river at weir intake","mdc-00005",11024066,"marlborough","mdc","upland","forest","branch",-41.70014713,173.18326957,"14-Aug-2020","Forest",383,"6","5","Upland"
"Awatere River at Awapiri","awatere river at awapiri","mdc-00003",11028051,"marlborough","mdc","upland","rural","awatere river",-41.83477611,173.73081669,"14-Aug-2020","Forest",459,"6","6&1","Upland"
"Graham River at Road Bridge","graham river at road bridge","mdc-00010",11011032,"marlborough","mdc","lowland","forest","unstated",-41.27076198,174.07392726,"14-Aug-2020","Forest",14,"2","2","Lowland"
"Wairau River at Dip Flat","wairau river at dip flat","mdc-00035",11029639,"marlborough","mdc","upland","forest","unstated",-41.89556561,172.92254641,"14-Aug-2020","Rural",976.5,"5","5&1","Upland"
"Are Are Creek at Kaituna Tuamarina Track","are are creek at kaituna tuamarina track","mdc-00001",11017507,"marlborough","mdc","lowland","rural","unstated",-41.46644209,173.82486088,"14-Aug-2020","Rural",60,"3","1&4","Lowland"
"Kaituna River at Higgins Bridge","kaituna river at higgins bridge","mdc-00012",11012188,"marlborough","mdc","lowland","rural","kaituna",-41.31128476,173.77473321,"14-Aug-2020","Rural",2.5,"5","1&5","Lowland"
"Doctors Creek Upstream Taylor","doctors creek upstream taylor","mdc-00008",11018976,"marlborough","mdc","lowland","rural","unstated",-41.51472761,173.94246076,"14-Aug-2020","Rural",6,"5","5","Lowland"
