"LawaSiteID","CouncilSiteID","Year","NitrogenMed","NitrogenMed_Band","NitrateAnalysisNote","PhosphorusMed","PhosphorusMed_Band","PhosphorusAnalysisNote","AmmoniacalMed","AmmoniacalMed_Band","AmmoniacalMax","AmmoniacalMax_Band","Ammonia_Toxicity_Band","AmmoniaAnalysisNote","ClarityMedian","ClarityMedian_Band","ClarityAnalysisNote","ChlAMed","ChlAMed_Band","ChlAMax","ChlAMax_Band","ChlASummaryBand","ChlAAnalysisNote","EcoliPeriod","EcoliMedian","EcoliBand","Ecoli95","Ecoli95_Band","EcoliRecHealth540","EcoliRecHealth540_Band","EcoliRecHealth260","EcoliRecHealth260_Band","EcoliSummaryBand","EcoliAnalysisNote","Agency","Region","SiteID"
"lawa-102220","Waiau Lagoon Middle","1999to2003",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2000to2004",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2001to2005",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2002to2006",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2003to2007",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2004to2008",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2005to2009",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2006to2010",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2007to2011",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2008to2012",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2009to2013",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2010to2014",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2011to2015",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2012to2016",NA,NA,"Need 30 values for median, have 1",NA,NA,"Need 30 values for median, have1",NA,NA,NA,NA,NA,"Need 30 values for median, have 1",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 1",NA,1,"ABC",1,"ABC",0,"A",0,"A","A"," Need 60 values for 5yr have 1","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2013to2017",NA,NA,"Need 30 values for median, have 13",NA,NA,"Need 30 values for median, have13",NA,NA,NA,NA,NA,"Need 30 values for median, have 13",NA,NA,"Need 30 values for median, have8",NA,NA,NA,NA,NA,"Need 30 values for max, have 13",NA,13,"ABC",13,"ABC",7.69230769230769,"B",7.69230769230769,"A","B"," Need 60 values for 5yr have 13","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2014to2018",NA,NA,"Need 30 values for median, have 25",NA,NA,"Need 30 values for median, have25",NA,NA,NA,NA,NA,"Need 30 values for median, have 24",NA,NA,"Need 30 values for median, have16",NA,NA,NA,NA,NA,"Need 30 values for max, have 25",NA,25,"ABC",25,"ABC",8,"B",8,"A","B"," Need 60 values for 5yr have 25","es","southland","waiau lagoon middle"
"lawa-102220","Waiau Lagoon Middle","2015to2019",520,"C","",21,"C","",0.005,"A",0.091,"B","B","",NA,NA,"Need 30 values for median, have22",3.2,"B",18.3,"B","B","",NA,37,"ABC",37,"ABC",8.10810810810811,"B",10.8108108108108,"A","B"," Need 60 values for 5yr have 37","es","southland","waiau lagoon middle"
"lawa-102221","Waiau Lagoon Monitoring Station","1993to1997",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","1994to1998",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","1995to1999",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","1996to2000",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","1997to2001",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","1998to2002",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","1999to2003",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2000to2004",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2001to2005",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2002to2006",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2003to2007",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2004to2008",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2005to2009",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2006to2010",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2007to2011",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2008to2012",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2009to2013",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2010to2014",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2011to2015",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2012to2016",NA,NA,"Need 30 values for median, have 1",NA,NA,"Need 30 values for median, have1",NA,NA,NA,NA,NA,"Need 30 values for median, have 1",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 1",NA,1,"ABC",1,"ABC",0,"A",0,"A","A"," Need 60 values for 5yr have 1","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2013to2017",NA,NA,"Need 30 values for median, have 13",NA,NA,"Need 30 values for median, have13",NA,NA,NA,NA,NA,"Need 30 values for median, have 13",NA,NA,"Need 30 values for median, have9",NA,NA,NA,NA,NA,"Need 30 values for max, have 13",NA,13,"ABC",13,"ABC",7.69230769230769,"B",7.69230769230769,"A","B"," Need 60 values for 5yr have 13","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2014to2018",NA,NA,"Need 30 values for median, have 25",NA,NA,"Need 30 values for median, have25",NA,NA,NA,NA,NA,"Need 30 values for median, have 24",NA,NA,"Need 30 values for median, have20",NA,NA,NA,NA,NA,"Need 30 values for max, have 25",NA,25,"ABC",25,"ABC",8,"B",8,"A","B"," Need 60 values for 5yr have 25","es","southland","waiau lagoon monitoring station"
"lawa-102221","Waiau Lagoon Monitoring Station","2015to2019",590,"C","",23,"C","",0.005,"A",0.1,"B","B","",2.2,"C","",3.2,"B",16.9,"B","B","",NA,37,"ABC",37,"ABC",8.10810810810811,"B",10.8108108108108,"A","B"," Need 60 values for 5yr have 37","es","southland","waiau lagoon monitoring station"
"arc-00099","7605","1993to1997",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","1994to1998",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","1995to1999",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","1996to2000",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","1997to2001",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","1998to2002",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","1999to2003",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","2000to2004",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","2001to2005",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","2002to2006",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","2003to2007",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","2004to2008",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","2005to2009",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
"arc-00099","7605","2006to2010",NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for median, have 0",NA,NA,"Need 30 values for median, have0",NA,NA,NA,NA,NA,"Need 30 values for max, have 0",NA,0,"ABC",0,"ABC",NA,"",NA,"",NA," Need 60 values for 5yr have 0","ac","auckland","lake pupuke"
