LAWAID,ORC,Site Name,Date Time,Measurement,ReportedLabValue,RawValue,Depthfrom,Depthto,Samplelevel,Method,DetectionLimit,QualityCode,SampleFrequency,Laketype
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,11/01/2012,Total nitrogen (mg/m3 N),0.33,,0.1,0.1,Epilimnion,"Calculation: TKN + Nitrate-N + Nitrite-N. TK Digestion = sulphuric acid digestion with copper sulphate catalyst  phenol/hypochlorite colorimetry. Discrete Analyser. APHA 4500-N org C (modified) 4500 NH3 F (modified) 21st ed. 2005
Discrete Analyser. APHA 4500-N org  C. (modified) 4500 NH 3  F
(modified) 21 st  ed. 2005.",0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,11/01/2012,Total phosphorus (mg/m3 P),0.022,,0.1,0.1,Epilimnion,"Acid persulphate digestion. Total phosphorus digestion, ascorbic acid colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2029",0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,11/01/2012,Turbidity (NTU),2,,0.1,0.1,Epilimnion,Analysis using a Hach 2100 Turbidity meter. APHA 2130 B 21 st  ed. 2005.,0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,Filtered sample.  Phenol/hypochlorite colorimetry. Discrete Analyser. (NH 4 -N = NH 4 +-N + NH 3 -N). APHA 4500-NH 3  F (modified from manual analysis) 21 st  ed. 2039,0.01,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Chlorophyll a (mg/m3),<3.0,,0.1,0.1,Epilimnion,,0.003,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Conductivity (uS/cm @ 25 deg C),0.024,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Dissolved oxygen (% saturation),,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Dissolved oxygen (g/m3 O2),10.63,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Dissolved reactive phosphorus (mg/m3 P),<0.00400,,0.1,0.1,Epilimnion,Filtered sample.  Molybdenum blue colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2005.,0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,"Membrane filtration, Count on mFC agar, Incubated at 44.5øC for 22 hours, MUG Confirmation APHA 9222 G, 21 st  ed. 2039",1,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Nitrate/nitrite (mg/m3 N),0.002,,0.1,0.1,Epilimnion,"Total oxidised nitrogen.  Automated cadmium reduction, flow injection analyser. APHA 4500-NO 3  -  I (Modified) 21 st  ed. 2039",0.002,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,pH,6.9,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,"Filtration using Whatman 934 AH, Advantec GC-50 or equivalent filters (nominal pore size 1.2 - 1.5æm), gravimetric determination.  - Che APHA 2540 D 21 st  ed. 2005.",3,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Temperature (deg C),12.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Total nitrogen (mg/m3 N),0.29,,0.1,0.1,Epilimnion,"Calculation: TKN + Nitrate-N + Nitrite-N. TK Digestion = sulphuric acid digestion with copper sulphate catalyst  phenol/hypochlorite colorimetry. Discrete Analyser. APHA 4500-N org C (modified) 4500 NH3 F (modified) 21st ed. 2005
Discrete Analyser. APHA 4500-N org  C. (modified) 4500 NH 3  F
(modified) 21 st  ed. 2005.",0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Total phosphorus (mg/m3 P),0.016,,0.1,0.1,Epilimnion,"Acid persulphate digestion. Total phosphorus digestion, ascorbic acid colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2039",0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/03/2012,Turbidity (NTU),2.2,,0.1,0.1,Epilimnion,Analysis using a Hach 2100 Turbidity meter. APHA 2130 B 21 st  ed. 2005.,0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,Filtered sample.  Phenol/hypochlorite colorimetry. Discrete Analyser. (NH 4 -N = NH 4 +-N + NH 3 -N). APHA 4500-NH 3  F (modified from manual analysis) 21 st  ed. 2046,0.01,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Chlorophyll a (mg/m3),<3.0,,0.1,0.1,Epilimnion,,0.003,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Conductivity (uS/cm @ 25 deg C),0.022,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Dissolved oxygen (% saturation),,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Dissolved oxygen (g/m3 O2),11.46,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Dissolved reactive phosphorus (mg/m3 P),<0.00400,,0.1,0.1,Epilimnion,Filtered sample.  Molybdenum blue colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2005.,0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,E. coli (MPN/100 ml),1,,0.1,0.1,Epilimnion,"Membrane filtration, Count on mFC agar, Incubated at 44.5øC for 22 hours, MUG Confirmation APHA 9222 G, 21 st  ed. 2046",1,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Nitrate/nitrite (mg/m3 N),0.004,,0.1,0.1,Epilimnion,"Total oxidised nitrogen.  Automated cadmium reduction, flow injection analyser. APHA 4500-NO 3  -  I (Modified) 21 st  ed. 2046",0.002,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,pH,7,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,"Filtration using Whatman 934 AH, Advantec GC-50 or equivalent filters (nominal pore size 1.2 - 1.5æm), gravimetric determination.  - Che APHA 2540 D 21 st  ed. 2005.",3,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Temperature (deg C),7.4,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Total nitrogen (mg/m3 N),0.25,,0.1,0.1,Epilimnion,"Calculation: TKN + Nitrate-N + Nitrite-N. TK Digestion = sulphuric acid digestion with copper sulphate catalyst  phenol/hypochlorite colorimetry. Discrete Analyser. APHA 4500-N org C (modified) 4500 NH3 F (modified) 21st ed. 2005
Discrete Analyser. APHA 4500-N org  C. (modified) 4500 NH 3  F
(modified) 21 st  ed. 2005.",0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Total phosphorus (mg/m3 P),0.016,,0.1,0.1,Epilimnion,"Acid persulphate digestion. Total phosphorus digestion, ascorbic acid colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2046",0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,9/05/2012,Turbidity (NTU),2.4,,0.1,0.1,Epilimnion,Analysis using a Hach 2100 Turbidity meter. APHA 2130 B 21 st  ed. 2005.,0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,Filtered sample.  Phenol/hypochlorite colorimetry. Discrete Analyser. (NH 4 -N = NH 4 +-N + NH 3 -N). APHA 4500-NH 3  F (modified from manual analysis) 21 st  ed. 2061,0.01,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Chlorophyll a (mg/m3),<3.0,,0.1,0.1,Epilimnion,,0.003,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Conductivity (uS/cm @ 25 deg C),0.023,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Dissolved oxygen (% saturation),,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Dissolved oxygen (g/m3 O2),14.91,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Dissolved reactive phosphorus (mg/m3 P),<0.00400,,0.1,0.1,Epilimnion,Filtered sample.  Molybdenum blue colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2005.,0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,"Membrane filtration, Count on mFC agar, Incubated at 44.5øC for 22 hours, MUG Confirmation APHA 9222 G, 21 st  ed. 2061",1,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Nitrate/nitrite (mg/m3 N),0.003,,0.1,0.1,Epilimnion,"Total oxidised nitrogen.  Automated cadmium reduction, flow injection analyser. APHA 4500-NO 3  -  I (Modified) 21 st  ed. 2061",0.002,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,pH,6.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,"Filtration using Whatman 934 AH, Advantec GC-50 or equivalent filters (nominal pore size 1.2 - 1.5æm), gravimetric determination.  - Che APHA 2540 D 21 st  ed. 2005.",3,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Temperature (deg C),7.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Total nitrogen (mg/m3 N),0.16,,0.1,0.1,Epilimnion,"Calculation: TKN + Nitrate-N + Nitrite-N. TK Digestion = sulphuric acid digestion with copper sulphate catalyst  phenol/hypochlorite colorimetry. Discrete Analyser. APHA 4500-N org C (modified) 4500 NH3 F (modified) 21st ed. 2005
Discrete Analyser. APHA 4500-N org  C. (modified) 4500 NH 3  F
(modified) 21 st  ed. 2005.",0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Total phosphorus (mg/m3 P),0.025,,0.1,0.1,Epilimnion,"Acid persulphate digestion. Total phosphorus digestion, ascorbic acid colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2061",0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,27/09/2012,Turbidity (NTU),2.6,,0.1,0.1,Epilimnion,Analysis using a Hach 2100 Turbidity meter. APHA 2130 B 21 st  ed. 2005.,0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,Filtered sample.  Phenol/hypochlorite colorimetry. Discrete Analyser. (NH 4 -N = NH 4 +-N + NH 3 -N). APHA 4500-NH 3  F (modified from manual analysis) 21 st  ed. 2070,0.01,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Chlorophyll a (mg/m3),<3.0,,0.1,0.1,Epilimnion,,0.003,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Conductivity (uS/cm @ 25 deg C),0.025,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Dissolved oxygen (% saturation),,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Dissolved oxygen (g/m3 O2),10.69,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Dissolved reactive phosphorus (mg/m3 P),<0.00400,,0.1,0.1,Epilimnion,Filtered sample.  Molybdenum blue colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2005.,0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,E. coli (MPN/100 ml),<1.00,,0.1,0.1,Epilimnion,"Membrane filtration, Count on mFC agar, Incubated at 44.5øC for 22 hours, MUG Confirmation APHA 9222 G, 21 st  ed. 2070",1,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Nitrate/nitrite (mg/m3 N),<0.0020,,0.1,0.1,Epilimnion,"Total oxidised nitrogen.  Automated cadmium reduction, flow injection analyser. APHA 4500-NO 3  -  I (Modified) 21 st  ed. 2070",0.002,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,pH,6.9,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Suspended Solids  (mg/m3),3,,0.1,0.1,Epilimnion,"Filtration using Whatman 934 AH, Advantec GC-50 or equivalent filters (nominal pore size 1.2 - 1.5æm), gravimetric determination.  - Che APHA 2540 D 21 st  ed. 2005.",3,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Temperature (deg C),10.4,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Total nitrogen (mg/m3 N),0.29,,0.1,0.1,Epilimnion,"Calculation: TKN + Nitrate-N + Nitrite-N. TK Digestion = sulphuric acid digestion with copper sulphate catalyst  phenol/hypochlorite colorimetry. Discrete Analyser. APHA 4500-N org C (modified) 4500 NH3 F (modified) 21st ed. 2005
Discrete Analyser. APHA 4500-N org  C. (modified) 4500 NH 3  F
(modified) 21 st  ed. 2005.",0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Total phosphorus (mg/m3 P),0.019,,0.1,0.1,Epilimnion,"Acid persulphate digestion. Total phosphorus digestion, ascorbic acid colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2070",0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/11/2012,Turbidity (NTU),3.4,,0.1,0.1,Epilimnion,Analysis using a Hach 2100 Turbidity meter. APHA 2130 B 21 st  ed. 2005.,0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,Filtered sample.  Phenol/hypochlorite colorimetry. Discrete Analyser. (NH 4 -N = NH 4 +-N + NH 3 -N). APHA 4500-NH 3  F (modified from manual analysis) 21 st  ed. 2079,0.01,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Chlorophyll a (mg/m3),<3.0,,0.1,0.1,Epilimnion,,0.003,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Conductivity (uS/cm @ 25 deg C),0.024,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Dissolved oxygen (% saturation),96.4,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Dissolved oxygen (g/m3 O2),9.68,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Dissolved reactive phosphorus (mg/m3 P),<0.00400,,0.1,0.1,Epilimnion,Filtered sample.  Molybdenum blue colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2005.,0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,E. coli (MPN/100 ml),3,,0.1,0.1,Epilimnion,"Membrane filtration, Count on mFC agar, Incubated at 44.5øC for 22 hours, MUG Confirmation APHA 9222 G, 21 st  ed. 2079",1,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Nitrate/nitrite (mg/m3 N),<0.0020,,0.1,0.1,Epilimnion,"Total oxidised nitrogen.  Automated cadmium reduction, flow injection analyser. APHA 4500-NO 3  -  I (Modified) 21 st  ed. 2079",0.002,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,pH,7.3,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Suspended Solids  (mg/m3),<3.000,,0.1,0.1,Epilimnion,"Filtration using Whatman 934 AH, Advantec GC-50 or equivalent filters (nominal pore size 1.2 - 1.5æm), gravimetric determination.  - Che APHA 2540 D 21 st  ed. 2005.",3,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Temperature (deg C),14.81,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Total nitrogen (mg/m3 N),0.24,,0.1,0.1,Epilimnion,"Calculation: TKN + Nitrate-N + Nitrite-N. TK Digestion = sulphuric acid digestion with copper sulphate catalyst  phenol/hypochlorite colorimetry. Discrete Analyser. APHA 4500-N org C (modified) 4500 NH3 F (modified) 21st ed. 2005
Discrete Analyser. APHA 4500-N org  C. (modified) 4500 NH 3  F
(modified) 21 st  ed. 2005.",0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Total phosphorus (mg/m3 P),0.032,,0.1,0.1,Epilimnion,"Acid persulphate digestion. Total phosphorus digestion, ascorbic acid colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2079",0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,7/01/2013,Turbidity (NTU),1.44,,0.1,0.1,Epilimnion,Analysis using a Hach 2100 Turbidity meter. APHA 2130 B 21 st  ed. 2005.,0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,Filtered sample.  Phenol/hypochlorite colorimetry. Discrete Analyser. (NH 4 -N = NH 4 +-N + NH 3 -N). APHA 4500-NH 3  F (modified from manual analysis) 21 st  ed. 2088,0.01,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Chlorophyll a (mg/m3),<3.0,,0.1,0.1,Epilimnion,,0.003,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Conductivity (uS/cm @ 25 deg C),0.026,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Dissolved oxygen (% saturation),99.6,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Dissolved oxygen (g/m3 O2),9.92,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Dissolved reactive phosphorus (mg/m3 P),<0.00400,,0.1,0.1,Epilimnion,Filtered sample.  Molybdenum blue colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2005.,0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,E. coli (MPN/100 ml),2,,0.1,0.1,Epilimnion,"Membrane filtration, Count on mFC agar, Incubated at 44.5øC for 22 hours, MUG Confirmation APHA 9222 G, 21 st  ed. 2088",1,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Nitrate/nitrite (mg/m3 N),<0.0020,,0.1,0.1,Epilimnion,"Total oxidised nitrogen.  Automated cadmium reduction, flow injection analyser. APHA 4500-NO 3  -  I (Modified) 21 st  ed. 2088",0.002,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,pH,7.1,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Suspended Solids  (mg/m3),3,,0.1,0.1,Epilimnion,"Filtration using Whatman 934 AH, Advantec GC-50 or equivalent filters (nominal pore size 1.2 - 1.5æm), gravimetric determination.  - Che APHA 2540 D 21 st  ed. 2005.",3,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Temperature (deg C),15.5,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Total nitrogen (mg/m3 N),0.18,,0.1,0.1,Epilimnion,"Calculation: TKN + Nitrate-N + Nitrite-N. TK Digestion = sulphuric acid digestion with copper sulphate catalyst  phenol/hypochlorite colorimetry. Discrete Analyser. APHA 4500-N org C (modified) 4500 NH3 F (modified) 21st ed. 2005
Discrete Analyser. APHA 4500-N org  C. (modified) 4500 NH 3  F
(modified) 21 st  ed. 2005.",0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Total phosphorus (mg/m3 P),0.025,,0.1,0.1,Epilimnion,"Acid persulphate digestion. Total phosphorus digestion, ascorbic acid colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2088",0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,5/03/2013,Turbidity (NTU),1.82,,0.1,0.1,Epilimnion,Analysis using a Hach 2100 Turbidity meter. APHA 2130 B 21 st  ed. 2005.,0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,Filtered sample.  Phenol/hypochlorite colorimetry. Discrete Analyser. (NH 4 -N = NH 4 +-N + NH 3 -N). APHA 4500-NH 3  F (modified from manual analysis) 21 st  ed. 2097,0.01,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Chlorophyll a (mg/m3),<3.0,,0.1,0.1,Epilimnion,,0.003,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Conductivity (uS/cm @ 25 deg C),0.027,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Dissolved oxygen (% saturation),85.6,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Dissolved oxygen (g/m3 O2),10,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Dissolved reactive phosphorus (mg/m3 P),<0.00400,,0.1,0.1,Epilimnion,Filtered sample.  Molybdenum blue colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2005.,0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,E. coli (MPN/100 ml),7,,0.1,0.1,Epilimnion,"Membrane filtration, Count on mFC agar, Incubated at 44.5øC for 22 hours, MUG Confirmation APHA 9222 G, 21 st  ed. 2097",1,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Nitrate/nitrite (mg/m3 N),0.007,,0.1,0.1,Epilimnion,"Total oxidised nitrogen.  Automated cadmium reduction, flow injection analyser. APHA 4500-NO 3  -  I (Modified) 21 st  ed. 2097",0.002,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,pH,6.8,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Suspended Solids  (mg/m3),4,,0.1,0.1,Epilimnion,"Filtration using Whatman 934 AH, Advantec GC-50 or equivalent filters (nominal pore size 1.2 - 1.5æm), gravimetric determination.  - Che APHA 2540 D 21 st  ed. 2005.",3,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Temperature (deg C),8.5,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Total nitrogen (mg/m3 N),0.28,,0.1,0.1,Epilimnion,"Calculation: TKN + Nitrate-N + Nitrite-N. TK Digestion = sulphuric acid digestion with copper sulphate catalyst  phenol/hypochlorite colorimetry. Discrete Analyser. APHA 4500-N org C (modified) 4500 NH3 F (modified) 21st ed. 2005
Discrete Analyser. APHA 4500-N org  C. (modified) 4500 NH 3  F
(modified) 21 st  ed. 2005.",0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Total phosphorus (mg/m3 P),0.023,,0.1,0.1,Epilimnion,"Acid persulphate digestion. Total phosphorus digestion, ascorbic acid colorimetry.  Discrete Analyser. APHA 4500-P E (modified from manual analysis) 21 st ed. 2097",0.004,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,1/05/2013,Turbidity (NTU),4,,0.1,0.1,Epilimnion,Analysis using a Hach 2100 Turbidity meter. APHA 2130 B 21 st  ed. 2005.,0.05,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/07/2013,Ammoniacal nitrogen (mg/m3 N),<0.0100,,0.1,0.1,Epilimnion,Filtered sample.  Phenol/hypochlorite colorimetry. Discrete Analyser. (NH 4 -N = NH 4 +-N + NH 3 -N). APHA 4500-NH 3  F (modified from manual analysis) 21 st  ed. 2113,0.01,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/07/2013,Chlorophyll a (mg/m3),4,,0.1,0.1,Epilimnion,,0.003,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/07/2013,Conductivity (uS/cm @ 25 deg C),0.021,,0.1,0.1,Epilimnion,,,,Bimonthly,
ORC-00034,OTA7520875,Lake Onslow at Boat Ramp,29/07/2013,Dissolved oxygen (% saturation),75.7,,0.1,0.1,Epilimnion,,,,Bimonthly,
