"LawaSiteID","CouncilSiteID","SiteID","Year","NitrateMed","NitrateMed_Band","Nitrate95","Nitrate95_Band","Nitrate_Toxicity_Band","NitrateAnalysisNote","AmmoniacalMed","AmmoniacalMed_Band","Ammoniacal95","Ammoniacal95_Band","Ammonia_Toxicity_Band","AmmoniaAnalysisNote","E_coli_Period","E_coli_Median","E_coli_Median_Band","E_coli95","E_coli95_Band","E_coliRecHealth540","E_coliRecHealth540_Band","E_coliRecHealth260","E_coliRecHealth260_Band","E_coliSummaryband","E_coliAnalysisNote","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Landcover","Altitude","AltitudeCl"
"hrc-00039","Patiki Stream at Kawiu Road","patiki stream at kawiu road","Overall",5.935,"C",7.036,"C","C","",0.00874528320645598,"A",0.0411969683770363,"A","A","",NA,460,NA,10670,NA,47.1698113207547,NA,66.0377358490566,NA,NA," Need 60 values, have only 53",7045975,"horizons","hrc","lowland","Rural",-40.60803,175.27923,"23-Jun-2020","Rural",20.4650001526,"Lowland"
"hrc-00040","Pohangina at Mais Reach","pohangina at mais reach","Overall",0.05,"A",0.3,"A","A","",0.00347705146036161,"A",0.0069243855020136,"A","A","",6,89,"ABC",6235,"DE",19.672131147541,"C",29.5081967213115,"BC","D","",7036595,"horizons","hrc","lowland","Rural",-40.22457,175.783,"23-Jun-2020","Rural",96,"Lowland"
"hrc-00041","Pohangina at Piripiri","pohangina at piripiri","Overall",0.04,"A",0.13,"A","A","",0.00340176354827542,"A",0.0145348837209302,"A","A","",6,34,"ABC",734,"BC",6.55737704918033,"B",11.4754098360656,"A","B","",7033068,"horizons","hrc","upland","Forest",-40.05216,175.94009,"23-Jun-2020","Forest",372.5,"Upland"
"hrc-00042","Porewa at Onepuhi Road","porewa at onepuhi","Overall",0.08,"A",1.29,"A","A","",0.00876478721769856,"A",0.0368188512518409,"A","A","",6,320,"DE",11800,"DE",31.1475409836066,"E",49.1803278688525,"D","E","",7033068,"horizons","hrc","lowland","Rural",-40.0770899999999,175.45319,"23-Jun-2020","Forest",372.5,"Upland"
"hrc-00043","Rangitikei at McKelvies","rangitikei at mckelvies","Overall",0.12,"A",0.5,"A","A","",0.00659630606860159,"A",0.0263850071486845,"A","A","",6,75,"ABC",8154.99999999999,"DE",9.83606557377049,"B",19.672131147541,"A","D","",7037579,"horizons","hrc","lowland","Rural",-40.29556,175.27557,"23-Jun-2020","Rural",17,"Lowland"
"hrc-00044","Rangitikei at Onepuhi","rangitikei at onepuhi","Overall",0.11,"A",0.33,"A","A","",0.00423582854313333,"A",0.0126422250316056,"A","A","",6,79,"ABC",6950,"DE",13.1147540983607,"C",27.8688524590164,"BC","D","",7033375,"horizons","hrc","lowland","Rural",-40.0795699999999,175.46384,"23-Jun-2020","Rural",93.75,"Lowland"
"hrc-00045","Rangitikei at Mangaweka","rangitikei at mangaweka","Overall",0.065,"A",0.27,"A","A","",0.00728862973760933,"A",0.0229410483723675,"A","A","",5,45.8,"ABC",1490,"DE",9.25925925925926,"B",15.7407407407407,"A","D","",7027408,"horizons","hrc","upland","Rural",-39.8094199999999,175.80811,"23-Jun-2020","Rural",380,"Upland"
"hrc-00046","Rangitikei at Pukeokahu","rangitikei at pukeokahu","Overall",0.02,"A",0.1205,"A","A","",0.00479846449136276,"A",0.025,"A","A","",6,25,"ABC",630.999999999997,"BC",6.55737704918033,"B",8.19672131147541,"A","B","",7023107,"horizons","hrc","upland","Forest",-39.62765,176.04425,"23-Jun-2020","Rural",557.5,"Upland"
"hrc-00047","Raparapawai at Jackson Rd","raparapawai at jackson rd","Overall",0.3,"A",1.21,"A","A","",0.00357759229573944,"A",0.0163107416879795,"A","A","",6,375,"DE",6900,"DE",37.0967741935484,"E",59.6774193548387,"DE","E","",7038868,"horizons","hrc","lowland","Rural",-40.32287,175.99543,"23-Jun-2020","Rural",141.5,"Lowland"
"hrc-00048","Tamaki at Stephensons","tamaki at stephensons","Overall",0.51,"A",1.2635,"A","A","",0.00399858538650541,"A",0.0175918674275872,"A","A","",NA,210,NA,1605,NA,20,NA,43.6363636363636,NA,NA," Need 60 values, have only 55",7037329,"horizons","hrc","upland","Rural",-40.24535,176.06491,"23-Jun-2020","Rural",168,"Upland"
"hrc-00049","Tamaki at Tamaki Reserve","tamaki at tamaki reserve","Overall",0.08,"A",0.17,"A","A","",0.00325980704662332,"A",0.00693073563940361,"A","A","",6,8,"ABC",90.7499999999999,"ABC",0,"A",0,"A","A","",7034557,"horizons","hrc","upland","Forest",-40.12272,176.03354,"23-Jun-2020","Forest",404.666666666667,"Upland"
"hrc-00050","Tiraumea at Ngaturi","tiraumea at ngaturi","Overall",0.62,"A",0.8485,"A","A","",0.0130548302872063,"A",0.0372814577690224,"A","A","",6,330,"DE",4634.99999999999,"DE",38.4615384615385,"E",56.9230769230769,"DE","E","",7042471,"horizons","hrc","lowland","Rural",-40.4671099999999,175.92279,"23-Jun-2020","Rural",100,"Lowland"
"hrc-00051","Tiraumea u/s Manawatu Confluence","tiraumea u/s manawatu confluence","Overall",0.6,"A",1.13,"A","A","",0.0062641010916873,"A",0.0145348837209302,"A","A","",6,140,"D",3660,"DE",20.6349206349206,"D",34.9206349206349,"D","D","",7040386,"horizons","hrc","lowland","Rural",-40.38868,175.88875,"23-Jun-2020","Rural",77.6666666666667,"Lowland"
"hrc-00053","Tokiahuru at Junction","tokiahuru at junction","Overall",0.06,"A",0.18,"A","A","",0.00355618776671408,"A",0.00580223586836718,"A","A","",6,68,"ABC",367.999999999999,"ABC",3.27868852459016,"A",11.4754098360656,"A","A","",7019277,"horizons","hrc","upland","Forest",-39.4961999999999,175.45767,"23-Jun-2020","Forest",582,"Upland"
"hrc-00054","Tokomaru River at Horseshoe bend","tokomaru river at horseshoe bend","Overall",0.05,"A",0.13,"A","A","",0.00359759897797131,"A",0.0136054421768707,"A","A","",6,64,"ABC",2975.99999999999,"DE",7.93650793650794,"B",19.047619047619,"A","D","",7042760,"horizons","hrc","lowland","Forest",-40.48729,175.52598,"23-Jun-2020","Forest",82,"Lowland"
"hrc-00055","Turakina at ONeills Bridge","turakina at oneills bridge","Overall",0.175,"A",0.72,"A","A","",0.0111358574610245,"A",0.0662878787878788,"B","B","",6,130,"ABC",2700,"DE",19.3548387096774,"C",27.4193548387097,"BC","D","",7032196,"horizons","hrc","lowland","Rural",-40.02572,175.23333,"23-Jun-2020","Rural",50,"Lowland"
"hrc-00056","Waikawa at North Manakau Road","waikawa at north manakau road","Overall",0.08,"A",0.17,"A","A","",0.00292397660818713,"A",0.00547567801467861,"A","A","",6,44,"ABC",476,"ABC",3.17460317460317,"A",7.93650793650794,"A","A","",7048450,"horizons","hrc","lowland","Forest",-40.7077399999999,175.23359,"23-Jun-2020","Forest",66,"Lowland"
"hrc-00057","Waikawa at Huritini","waikawa stream at huritini","Overall",1.015,"B",1.67,"B","B","",0.012448132780083,"A",0.0307248147017183,"A","A","",6,330,"DE",2055,"DE",22.2222222222222,"D",60.3174603174603,"DE","D","",7048050,"horizons","hrc","lowland","Rural",-40.68652,175.16542,"23-Jun-2020","Rural",16.5,"Lowland"
"hrc-00058","Whangaehu at Kauangaroa","whangaehu at kauangaroa","Overall",0.255,"A",0.61,"A","A","",0.00699300699300699,"A",0.0321992523605426,"A","A","",6,100,"ABC",4870,"DE",19.672131147541,"C",32.7868852459016,"C","D","",7030062,"horizons","hrc","lowland","Rural",-39.9257699999999,175.27568,"23-Jun-2020","Rural",40,"Lowland"
"hrc-00059","Whanganui at Te Rewa","whanganui at te rewa","Overall",0.14,"A",0.55,"A","A","",0.00372578241430701,"A",0.014688883423512,"A","A","",NA,89,NA,1729.99999999999,NA,22.0338983050847,NA,33.8983050847458,NA,NA," Need 60 values, have only 59",7026174,"horizons","hrc","lowland","Rural",-39.7694,175.16185,"23-Jun-2020","Rural",216,"Upland"
"hrc-00060","Whanganui at Pipiriki","whanganui at pipiriki","Overall",0.14,"A",0.53,"A","A","",0.00411195885404625,"A",0.0139174347967183,"A","A","",6,82.5,"ABC",2500,"DE",19.672131147541,"C",27.8688524590164,"BC","D","",7018645,"horizons","hrc","lowland","Forest",-39.47961,175.04452,"23-Jun-2020","Rural",71,"Lowland"
"hrc-00061","Whanganui at Wades Landing","whanganui at wades landing","Overall",0.23,"A",0.6855,"A","A","",0.00476665648810562,"A",0.0365802852190127,"A","A","",NA,110,NA,6099.99999999999,NA,18,NA,26,NA,NA," Need 60 values, have only 50",7009502,"horizons","hrc","lowland","Rural",-39.11164,175.06128,"23-Jun-2020","Rural",204.666666666667,"Upland"
"hrc-00062","TU1","Whanganui at Te Maire (NRWQN) (TU1)","Overall",0.24,"A",0.66,"A","A","",0.00629986387581568,"A",0.0160664819944598,"A","A","",5,142.1,"D",2619.5075,"DE",21.1267605633803,"D",28.169014084507,"BC","D","",7006213,"horizons","niwa","upland","Forest",-38.9425048828125,175.188888549805,"2019-07-11","Rural",201,"Upland"
"hrc-00063","Whanganui at Cherry Grove","whanganui at cherry grove","Overall",0.155,"A",0.44,"A","A","",0.00343878954607978,"A",0.0294823269513991,"A","A","",6,100,"ABC",4800,"DE",8.19672131147541,"B",18.0327868852459,"A","D","",7005268,"horizons","hrc","upland","Forest",-38.89163,175.25534,"23-Jun-2020","Rural",293,"Upland"
"hrc-00064","Mangawhero at u/s Ohakune STP","mangawhero at u/s ohakune stp","Overall",0.16,"A",0.36,"A","A","",0.00336473755047106,"A",0.00763358778625954,"A","A","",6,85,"ABC",480,"ABC",4.83870967741935,"A",9.67741935483871,"A","A","",7016830,"horizons","hrc","upland","Rural",-39.40901,175.38394,"23-Jun-2020","Rural",558,"Upland"
"hrc-00065","Mangaehuehu at u/s Rangataua STP","mangaehuehu at u/s rangataua stp","Overall",0.21,"A",0.34,"A","A","",0.00274725274725275,"A",0.00493096646942801,"A","A","",6,27.5,"ABC",360,"ABC",3.2258064516129,"A",4.83870967741935,"A","A","",7017318,"horizons","hrc","upland","Forest",-39.43074,175.46372,"23-Jun-2020","Forest",658,"Upland"
"hrc-00066","Makotuku at Above Sewage Plant","makotuku at above sewage plant","Overall",0.42,"A",0.83,"A","A","",0.00309819790075017,"A",0.0113636363636364,"A","A","",6,230,"D",1400,"DE",19.3548387096774,"C",41.9354838709677,"D","D","",7017619,"horizons","hrc","upland","Rural",-39.43825,175.28904,"23-Jun-2020","Rural",510,"Upland"
"hrc-00067","Pongaroa at u/s Pongaroa STP","pongaroa at u/s pongaroa stp","Overall",0.06,"A",0.415,"A","A","",0.0093605082869832,"A",0.0383657382309417,"A","A","",6,280,"DE",6830,"DE",39.0625,"E",51.5625,"DE","E","",7044934,"horizons","hrc","lowland","Rural",-40.5497,176.20633,"23-Jun-2020","Rural",124,"Lowland"
"hrc-00068","Porewa at u/s Hunterville STP site A","porewa at u/s hunterville stp","Overall",0.24,"A",0.6425,"A","A","",0.0113250283125708,"A",0.0443306263887419,"A","A","",NA,580,NA,10670,NA,50.8771929824561,NA,80.7017543859649,NA,NA," Need 60 values, have only 57",7030646,"horizons","hrc","upland","Rural",-39.9465999999999,175.56907,"23-Jun-2020","Rural",272,"Upland"
"hrc-00069","Rangitikei at u/s Bulls STP","rangitikei at u/s bulls stp","Overall",0.105,"A",0.35,"A","A","",0.00636132315521629,"A",0.0136401603742064,"A","A","",6,69,"ABC",6200,"DE",16.1290322580645,"C",22.5806451612903,"BC","D","",7035612,"horizons","hrc","lowland","Rural",-40.18952,175.37738,"23-Jun-2020","Rural",47,"Lowland"
"hrc-00070","Rangitawa Stream at us Halcombe oxpond","rangitawa stream at us halcombe oxpond","Overall",0.125,"A",2.14,"B","B","",0.00874508089199825,"A",0.053671936072266,"B","B","",6,595,"DE",20000,"DE",54.8387096774194,"E",87.0967741935484,"DE","E","",7034546,"horizons","hrc","lowland","Rural",-40.13316,175.48576,"23-Jun-2020","Rural",107,"Lowland"
"hrc-00071","Whangaehu at u/s Winstone Pulp","whangaehu at u/s winstone pulp","Overall",0.05,"A",0.07,"A","A","",0.027972027972028,"A",0.150874125874126,"B","B","",NA,2,NA,2,NA,0,NA,0,NA,NA," Need 60 values, have only 59",7018485,"horizons","hrc","upland","Rural",-39.46329,175.58116,"23-Jun-2020","Rural",695,"Upland"
"hrc-00072","Waitangi at u/s Waiouru STP","waitangi at u/s waiouru stp","Overall",0.24,"A",0.34,"A","A","",0.00295159386068477,"A",0.00455373406193078,"A","A","",6,16,"ABC",96,"ABC",1.61290322580645,"A",1.61290322580645,"A","A","",7018473,"horizons","hrc","upland","Rural",-39.4614999999999,175.65899,"23-Jun-2020","Rural",807,"Upland"
"hrc-00073","Piakatutu at u/s Sanson STP","piakatutu at u/s sanson stp","Overall",0.04,"A",1.152,"A","A","",0.0173037079107202,"A",0.164065930270993,"B","B","",NA,360,NA,29350,NA,33.8983050847458,NA,50.8474576271186,NA,NA," Need 60 values, have only 59",7036362,"horizons","hrc","lowland","Rural",-40.2149499999999,175.41119,"23-Jun-2020","Rural",58.5,"Lowland"
"hrc-00074","Mangaore at u/s Shannon STP","mangaore at u/s shannon stp","Overall",0.115,"A",0.36,"A","A","",0.00357759229573944,"A",0.0234033613445378,"A","A","",NA,115,NA,2080,NA,12,NA,18,NA,NA," Need 60 values, have only 50",7044058,"horizons","hrc","lowland","Forest",-40.5377299999999,175.40034,"23-Jun-2020","Rural",0.977669239044,"Lowland"
"hrc-00075","Mangatera at Dannevirke","mangatera at dannevirke","Overall",0.5,"A",1.5295,"B","B","",0.0120093946545969,"A",0.0279795715417418,"A","A","",6,740,"DE",3240,"DE",60,"E",80,"DE","E","",7036853,"horizons","hrc","lowland","Rural",-40.22455,176.10159,"23-Jun-2020","Rural",182,"Upland"
"hrc-00076","Mangaatua at u/s Woodville STP","mangaatua at u/s woodville stp","Overall",0.29,"A",1.4115,"A","A","",0.00355618776671408,"A",0.0273910743381933,"A","A","",6,500,"DE",9429.99999999999,"DE",47.6923076923077,"E",81.5384615384615,"DE","E","",7039409,"horizons","hrc","lowland","Rural",-40.34449,175.85389,"23-Jun-2020","Rural",68,"Lowland"
"hrc-00077","Makakahi at u/s Eketahuna STP","makakahi at u/s eketahuna stp","Overall",0.16,"A",0.617,"A","A","",0.00295159386068477,"A",0.0231632653061224,"A","A","",6,230,"D",2555,"DE",24.6153846153846,"D",47.6923076923077,"D","D","",7047434,"horizons","hrc","upland","Rural",-40.6517499999999,175.7037,"23-Jun-2020","Rural",241,"Upland"
"hrc-00078","Oroua at U/S AFFCO Feilding","oroua at u/s affco feilding","Overall",0.25,"A",0.94,"A","A","",0.00316055625790139,"A",0.0112739571589628,"A","A","",6,230,"D",5700,"DE",17.741935483871,"C",40.3225806451613,"D","D","",7036600,"horizons","hrc","lowland","Rural",-40.23195,175.58226,"23-Jun-2020","Rural",80,"Lowland"
"hrc-00079","Oroua at U/S Feilding STP","oroua at u/s feilding stp","Overall",0.39,"A",1.3465,"A","A","",0.0161966457206123,"A",0.13897094400163,"B","B","",6,200,"D",3719.99999999999,"DE",21.3114754098361,"D",40.9836065573771,"D","D","",7037436,"horizons","hrc","lowland","Rural",-40.26253,175.54461,"23-Jun-2020","Rural",48,"Lowland"
"hrc-00080","Manawatu at u/s PNCC STP","manawatu at u/s pncc stp","Overall",0.43,"A",0.99,"A","A","",0.00379376647899324,"A",0.0206185567010309,"A","A","",6,190,"D",10836.5,"DE",36.0655737704918,"E",45.9016393442623,"D","E","",7040164,"horizons","hrc","lowland","Rural",-40.38783,175.58234,"23-Jun-2020","Rural",38,"Lowland"
"hrc-00081","Manawatu at us Fonterra Longburn","manawatu at us fonterra longburn","Overall",0.43,"A",1.066,"A","A","",0.0490463215258855,"B",0.605,"C","C","",6,335,"DE",12000,"DE",38.3333333333333,"E",51.6666666666667,"DE","E","",7040368,"horizons","hrc","lowland","Rural",-40.39832,175.55681,"23-Jun-2020","Rural",21,"Lowland"
"hrc-00082","Manawatu at u/s PPCS Shannon","manawatu at u/s ppcs shannon","Overall",0.505,"A",1.218,"A","A","",0.025598462344924,"A",0.0702832651579667,"B","B","",6,255,"D",8099.99999999999,"DE",35,"E",50,"D","E","",7043795,"horizons","hrc","lowland","Rural",-40.5260299999999,175.39992,"23-Jun-2020","Rural",10,"Lowland"
"hrc-00083","Mangatainoka at u/s Pahiatua STP","mangatainoka at u/s pahiatua stp","Overall",0.775,"A",1.43,"A","A","",0.00279329608938547,"A",0.0120096229811815,"A","A","",6,130,"ABC",4420,"DE",23.4375,"D",31.25,"C","D","",7041605,"horizons","hrc","lowland","Rural",-40.4394399999999,175.84022,"23-Jun-2020","Rural",109,"Lowland"
"hrc-00085","Tutaenui Stream at u/s Marton STP","tutaenui stream at u/s marton stp","Overall",1.37,"B",3.684,"C","C","",0.00439115426368882,"A",0.0826540451790568,"B","B","",NA,390,NA,26650,NA,44.6808510638298,NA,63.8297872340426,NA,NA," Need 60 values, have only 47",7033767,"horizons","hrc","lowland","Rural",-40.10551,175.38734,"23-Jun-2020","Rural",124.333333333333,"Lowland"
"hrc-00086","Mangarangiora Trib at us Norsewood STP","mangarangiora trib at us norsewood stp","Overall",0.79,"A",2.7,"B","B","",0.0113765642775882,"A",0.0381148298816568,"A","A","",6,620,"DE",4094.99999999998,"DE",52.3076923076923,"E",69.2307692307692,"DE","E","",7033682,"horizons","hrc","upland","Rural",-40.08064,176.2229,"23-Jun-2020","Rural",346,"Upland"
"hrc-00087","Unnamed Trib of Waipu at us Ratana STP","unnamed trib of waipu at us ratana stp","Overall",0.18,"A",3.285,"B","B","",0.0574129343150022,"B",0.933077922077922,"C","C","",NA,540,NA,56250,NA,49.1228070175439,NA,64.9122807017544,NA,NA," Need 60 values, have only 57",7032364,"horizons","hrc","lowland","Rural",-40.04013,175.16846,"23-Jun-2020","Rural",59,"Lowland"
"hrc-00088","Oroua Trib at U/S Kimbolton STP","oroua trib at u/s kimbolton stp","Overall",0.28,"A",0.84,"A","A","",0.00340136054421769,"A",0.0218340611353712,"A","A","",6,470,"DE",9900,"DE",43.5483870967742,"E",69.3548387096774,"DE","E","",7033208,"horizons","hrc","upland","Rural",-40.0621399999999,175.79276,"23-Jun-2020","Rural",298,"Upland"
"hrc-00089","Mowhanau Stream at Footbridge","mowhanau stream at footbridge","Overall",0.185,"A",1.1,"A","A","",0.0318234669632476,"B",0.0798319327731093,"B","B","",6,440,"DE",10670,"DE",38.7096774193548,"E",74.1935483870968,"DE","E","",7028803,"horizons","hrc","lowland","Rural",-39.88667,174.90126,"23-Jun-2020","Rural",20,"Lowland"
"hrc-00090","Kai Iwi at Handley Road","kai-iwi at handley road","Overall",0.515,"A",0.809,"A","A","",0.0243977109250225,"A",0.0571611627226764,"B","B","",NA,370,NA,4860,NA,38.6363636363636,NA,70.4545454545455,NA,NA," Need 60 values, have only 44",6016794,"horizons","hrc","lowland","Rural",-39.88036412,174.9010782,"23-Jun-2020","Rural",20,"Lowland"
"hrc-00343","Mangatainoka at Scarborough Konini Rd","mangatainoka at scarborough konini rd","Overall",0.88,"A",1.5855,"B","B","",0.00257731958762887,"A",0.00505911164667302,"A","A","",6,110,"ABC",2000,"DE",13.8461538461538,"C",26.1538461538462,"BC","D","",7042591,"horizons","hrc","lowland","Rural",-40.4756599999999,175.79573,"23-Jun-2020","Rural",128.333333333333,"Lowland"
"hrc-00344","Mangatainoka at u/s Tiraumea Confluence","mangatainoka at u/s tiraumea confluence","Overall",0.73,"A",1.489,"A","A","",0.00355618776671408,"A",0.0247621457489878,"A","A","",6,135,"D",2600,"DE",15.625,"C",28.125,"BC","D","",7040681,"horizons","hrc","lowland","Rural",-40.4026299999999,175.88269,"23-Jun-2020","Rural",81,"Lowland"
"hrc-00345","Kahuterawa at Keebles Farm","kahuterawa at keebles farm","Overall",0.18,"A",0.521,"A","A","",0.00293778523443595,"A",0.0182149618244046,"A","A","",6,165,"D",7900,"DE",20,"CD",36.6666666666667,"D","D","",7040374,"horizons","hrc","lowland","Rural",-40.39313,175.59101,"23-Jun-2020","Rural",45,"Lowland"
"hrc-00346","Kiwitea at Kimbolton Rd","kiwitea at kimbolton rd","Overall",0.47,"A",1.617,"B","B","",0.00542299349240782,"A",0.0403085515473356,"A","A","",6,150,"D",7900,"DE",22.9508196721311,"D",39.344262295082,"D","D","",7036107,"horizons","hrc","lowland","Rural",-40.2109,175.59674,"23-Jun-2020","Rural",101,"Lowland"
"hrc-00347","Koputaroa at Tavistock Rd","koputaroa at tavistock rd","Overall",2.37,"B",4.28,"C","C","",0.00546766666169651,"A",0.0303766707168894,"A","A","",6,1500,"DE",10670,"DE",75.8064516129032,"E",93.5483870967742,"DE","E","",7045635,"horizons","hrc","lowland","Rural",-40.5966799999999,175.33744,"23-Jun-2020","Rural",19,"Lowland"
"hrc-00348","Makakahi at end Kaiparoro Road","makakahi at end kaiparoro road","Overall",0.019,"A",0.0705,"A","A","",0.00343920600228965,"A",0.0139871100833934,"A","A","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n = 0 Insufficient data to calculate annual mediansn = 0 Insufficient data to calculate annual max Need 60 values, have only 0",7048841,"horizons","hrc","upland","Forest",-40.71343,175.60673,"23-Jun-2020","Forest",577,"Upland"
"hrc-00351","Mangatewainui at Hardys","mangatewainui at hardys","Overall",0.17,"A",0.754,"A","A","",0.00419815281276238,"A",0.0106491455300057,"A","A","",6,140,"D",808.999999999999,"BC",12.3076923076923,"C",27.6923076923077,"BC","D","",7035888,"horizons","hrc","upland","Rural",-40.16978,176.19306,"23-Jun-2020","Rural",217,"Upland"
"hrc-00353","Turitea at No1 Dairy","turitea at no1 dairy","Overall",0.125,"A",0.54,"A","A","",0.0032773506292685,"A",0.0268817204301075,"A","A","",6,590,"DE",10670,"DE",57.3770491803279,"E",75.4098360655738,"DE","E","",7040071,"horizons","hrc","lowland","Rural",-40.38548,175.60685,"23-Jun-2020","Rural",38,"Lowland"
"lawa-100218","HV4","Ngaruroro at Kuripapango (NRWQN) (HV4)","Overall",NA,NA,NA,NA,NA,"n = 0 Insufficient  to calculate annual medians ",0.00255955929072532,"A",0.00729571337658267,"A","A","",5,4.1,"ABC",44.4,"ABC",0,"A",1.66666666666667,"A","A","",8021350,"hawkes bay","niwa","Upland","Forest",-39.3799285888672,176.330612182617,"2019-07-11","Forest",500,"Upland"
