"LawaID","Parameter","Altitude","Landuse","Median","StateScore"
"gdc-00017","TURB","All","All",1.8,2
"gdc-00017","NH4","All","All",0.01,3
"gdc-00017","PH","All","All",8.69,2
"gdc-00017","TON","All","All",0.007,1
"gdc-00017","TN","All","All",0.24,1
"gdc-00017","DRP","All","All",0.006,2
"gdc-00017","TP","All","All",0.015,2
"gdc-00017","ECOLI","All","All",210,3
"gdc-00017","TURB","Lowland","All",1.8,2
"gdc-00017","NH4","Lowland","All",0.01,3
"gdc-00017","PH","Lowland","All",8.69,2
"gdc-00017","TON","Lowland","All",0.007,1
"gdc-00017","TN","Lowland","All",0.24,1
"gdc-00017","DRP","Lowland","All",0.006,1
"gdc-00017","TP","Lowland","All",0.015,2
"gdc-00017","ECOLI","Lowland","All",210,3
"gdc-00017","TURB","All","Rural",1.8,2
"gdc-00017","NH4","All","Rural",0.01,3
"gdc-00017","PH","All","Rural",8.69,2
"gdc-00017","TON","All","Rural",0.007,1
"gdc-00017","TN","All","Rural",0.24,1
"gdc-00017","DRP","All","Rural",0.006,2
"gdc-00017","TP","All","Rural",0.015,2
"gdc-00017","ECOLI","All","Rural",210,3
"gdc-00017","TURB","Lowland","Rural",1.8,2
"gdc-00017","NH4","Lowland","Rural",0.01,3
"gdc-00017","PH","Lowland","Rural",8.69,2
"gdc-00017","TON","Lowland","Rural",0.007,1
"gdc-00017","TN","Lowland","Rural",0.24,1
"gdc-00017","DRP","Lowland","Rural",0.006,1
"gdc-00017","TP","Lowland","Rural",0.015,2
"gdc-00017","ECOLI","Lowland","Rural",210,3
"gdc-00018","TURB","All","All",22,4
"gdc-00018","NH4","All","All",0.009,3
"gdc-00018","PH","All","All",8.39,2
"gdc-00018","TON","All","All",0.069,1
"gdc-00018","TN","All","All",0.14,1
"gdc-00018","DRP","All","All",0.011,3
"gdc-00018","TP","All","All",0.045,4
"gdc-00018","ECOLI","All","All",61,2
"gdc-00018","TURB","Lowland","All",22,4
"gdc-00018","NH4","Lowland","All",0.009,3
"gdc-00018","PH","Lowland","All",8.39,2
"gdc-00018","TON","Lowland","All",0.069,1
"gdc-00018","TN","Lowland","All",0.14,1
"gdc-00018","DRP","Lowland","All",0.011,2
"gdc-00018","TP","Lowland","All",0.045,3
"gdc-00018","ECOLI","Lowland","All",61,1
"gdc-00018","TURB","All","Rural",22,4
"gdc-00018","NH4","All","Rural",0.009,3
"gdc-00018","PH","All","Rural",8.39,2
"gdc-00018","TON","All","Rural",0.069,1
"gdc-00018","TN","All","Rural",0.14,1
"gdc-00018","DRP","All","Rural",0.011,3
"gdc-00018","TP","All","Rural",0.045,3
"gdc-00018","ECOLI","All","Rural",61,1
"gdc-00018","TURB","Lowland","Rural",22,4
"gdc-00018","NH4","Lowland","Rural",0.009,3
"gdc-00018","PH","Lowland","Rural",8.39,2
"gdc-00018","TON","Lowland","Rural",0.069,1
"gdc-00018","TN","Lowland","Rural",0.14,1
"gdc-00018","DRP","Lowland","Rural",0.011,2
"gdc-00018","TP","Lowland","Rural",0.045,3
"gdc-00018","ECOLI","Lowland","Rural",61,1
"gdc-00020","TURB","All","All",12.5,4
"gdc-00020","NH4","All","All",0.11,4
"gdc-00020","PH","All","All",7.97,2
"gdc-00020","TON","All","All",0.032,1
"gdc-00020","TN","All","All",0.68,3
"gdc-00020","DRP","All","All",0.084,4
"gdc-00020","TP","All","All",0.16,4
"gdc-00020","ECOLI","All","All",570,4
"gdc-00020","TURB","Lowland","All",12.5,4
"gdc-00020","NH4","Lowland","All",0.11,4
"gdc-00020","PH","Lowland","All",7.97,2
"gdc-00020","TON","Lowland","All",0.032,1
"gdc-00020","TN","Lowland","All",0.68,3
"gdc-00020","DRP","Lowland","All",0.084,4
"gdc-00020","TP","Lowland","All",0.16,4
"gdc-00020","ECOLI","Lowland","All",570,4
"gdc-00020","TURB","All","Urban",12.5,4
"gdc-00020","NH4","All","Urban",0.11,4
"gdc-00020","PH","All","Urban",7.97,2
"gdc-00020","TON","All","Urban",0.032,1
"gdc-00020","TN","All","Urban",0.68,2
"gdc-00020","DRP","All","Urban",0.084,4
"gdc-00020","TP","All","Urban",0.16,4
"gdc-00020","ECOLI","All","Urban",570,3
"gdc-00020","TURB","Lowland","Urban",12.5,4
"gdc-00020","NH4","Lowland","Urban",0.11,4
"gdc-00020","PH","Lowland","Urban",7.97,2
"gdc-00020","TON","Lowland","Urban",0.032,1
"gdc-00020","TN","Lowland","Urban",0.68,2
"gdc-00020","DRP","Lowland","Urban",0.084,4
"gdc-00020","TP","Lowland","Urban",0.16,4
"gdc-00020","ECOLI","Lowland","Urban",570,3
"gdc-00021","TURB","All","All",4.05,3
"gdc-00021","NH4","All","All",0.012,3
"gdc-00021","PH","All","All",8.23,2
"gdc-00021","TON","All","All",0.14,2
"gdc-00021","TN","All","All",0.4,2
"gdc-00021","DRP","All","All",0.008,2
"gdc-00021","TP","All","All",0.024,3
"gdc-00021","ECOLI","All","All",160,3
"gdc-00021","TURB","Lowland","All",4.05,3
"gdc-00021","NH4","Lowland","All",0.012,3
"gdc-00021","PH","Lowland","All",8.23,2
"gdc-00021","TON","Lowland","All",0.14,2
"gdc-00021","TN","Lowland","All",0.4,2
"gdc-00021","DRP","Lowland","All",0.008,2
"gdc-00021","TP","Lowland","All",0.024,2
"gdc-00021","ECOLI","Lowland","All",160,2
"gdc-00021","TURB","All","Rural",4.05,3
"gdc-00021","NH4","All","Rural",0.012,3
"gdc-00021","PH","All","Rural",8.23,2
"gdc-00021","TON","All","Rural",0.14,2
"gdc-00021","TN","All","Rural",0.4,2
"gdc-00021","DRP","All","Rural",0.008,2
"gdc-00021","TP","All","Rural",0.024,2
"gdc-00021","ECOLI","All","Rural",160,3
"gdc-00021","TURB","Lowland","Rural",4.05,3
"gdc-00021","NH4","Lowland","Rural",0.012,3
"gdc-00021","PH","Lowland","Rural",8.23,2
"gdc-00021","TON","Lowland","Rural",0.14,1
"gdc-00021","TN","Lowland","Rural",0.4,2
"gdc-00021","DRP","Lowland","Rural",0.008,2
"gdc-00021","TP","Lowland","Rural",0.024,2
"gdc-00021","ECOLI","Lowland","Rural",160,2
"gdc-00022","TURB","All","All",3.5,3
"gdc-00022","NH4","All","All",0.017,4
"gdc-00022","PH","All","All",8.35,2
"gdc-00022","TON","All","All",0.014,1
"gdc-00022","TN","All","All",0.38,2
"gdc-00022","DRP","All","All",0.02,4
"gdc-00022","TP","All","All",0.038,3
"gdc-00022","ECOLI","All","All",215,3
"gdc-00022","TURB","Lowland","All",3.5,3
"gdc-00022","NH4","Lowland","All",0.017,3
"gdc-00022","PH","Lowland","All",8.35,2
"gdc-00022","TON","Lowland","All",0.014,1
"gdc-00022","TN","Lowland","All",0.38,2
"gdc-00022","DRP","Lowland","All",0.02,3
"gdc-00022","TP","Lowland","All",0.038,3
"gdc-00022","ECOLI","Lowland","All",215,3
"gdc-00022","TURB","All","Rural",3.5,3
"gdc-00022","NH4","All","Rural",0.017,4
"gdc-00022","PH","All","Rural",8.35,2
"gdc-00022","TON","All","Rural",0.014,1
"gdc-00022","TN","All","Rural",0.38,2
"gdc-00022","DRP","All","Rural",0.02,4
"gdc-00022","TP","All","Rural",0.038,3
"gdc-00022","ECOLI","All","Rural",215,3
"gdc-00022","TURB","Lowland","Rural",3.5,3
"gdc-00022","NH4","Lowland","Rural",0.017,3
"gdc-00022","PH","Lowland","Rural",8.35,2
"gdc-00022","TON","Lowland","Rural",0.014,1
"gdc-00022","TN","Lowland","Rural",0.38,2
"gdc-00022","DRP","Lowland","Rural",0.02,3
"gdc-00022","TP","Lowland","Rural",0.038,3
"gdc-00022","ECOLI","Lowland","Rural",215,3
"gdc-00023","TURB","All","All",2.8,3
"gdc-00023","NH4","All","All",0.013,3
"gdc-00023","PH","All","All",8.275,2
"gdc-00023","TON","All","All",0.013,1
"gdc-00023","TN","All","All",0.325,2
"gdc-00023","DRP","All","All",0.012,3
"gdc-00023","TP","All","All",0.028,3
"gdc-00023","ECOLI","All","All",220,3
"gdc-00023","TURB","Lowland","All",2.8,3
"gdc-00023","NH4","Lowland","All",0.013,3
"gdc-00023","PH","Lowland","All",8.275,2
"gdc-00023","TON","Lowland","All",0.013,1
"gdc-00023","TN","Lowland","All",0.325,2
"gdc-00023","DRP","Lowland","All",0.012,3
"gdc-00023","TP","Lowland","All",0.028,3
"gdc-00023","ECOLI","Lowland","All",220,3
"gdc-00023","TURB","All","Rural",2.8,3
"gdc-00023","NH4","All","Rural",0.013,3
"gdc-00023","PH","All","Rural",8.275,2
"gdc-00023","TON","All","Rural",0.013,1
"gdc-00023","TN","All","Rural",0.325,2
"gdc-00023","DRP","All","Rural",0.012,3
"gdc-00023","TP","All","Rural",0.028,3
"gdc-00023","ECOLI","All","Rural",220,3
"gdc-00023","TURB","Lowland","Rural",2.8,2
"gdc-00023","NH4","Lowland","Rural",0.013,3
"gdc-00023","PH","Lowland","Rural",8.275,2
"gdc-00023","TON","Lowland","Rural",0.013,1
"gdc-00023","TN","Lowland","Rural",0.325,1
"gdc-00023","DRP","Lowland","Rural",0.012,3
"gdc-00023","TP","Lowland","Rural",0.028,2
"gdc-00023","ECOLI","Lowland","Rural",220,3
"gdc-00024","TURB","All","All",47.5,4
"gdc-00024","NH4","All","All",0.013,3
"gdc-00024","PH","All","All",8.36,2
"gdc-00024","TON","All","All",0.125,2
"gdc-00024","TN","All","All",0.26,2
"gdc-00024","DRP","All","All",0.006,2
"gdc-00024","TP","All","All",0.03,3
"gdc-00024","ECOLI","All","All",140,3
"gdc-00024","TURB","Lowland","All",47.5,4
"gdc-00024","NH4","Lowland","All",0.013,3
"gdc-00024","PH","Lowland","All",8.36,2
"gdc-00024","TON","Lowland","All",0.125,1
"gdc-00024","TN","Lowland","All",0.26,1
"gdc-00024","DRP","Lowland","All",0.006,1
"gdc-00024","TP","Lowland","All",0.03,3
"gdc-00024","ECOLI","Lowland","All",140,2
"gdc-00024","TURB","All","Rural",47.5,4
"gdc-00024","NH4","All","Rural",0.013,3
"gdc-00024","PH","All","Rural",8.36,2
"gdc-00024","TON","All","Rural",0.125,2
"gdc-00024","TN","All","Rural",0.26,1
"gdc-00024","DRP","All","Rural",0.006,2
"gdc-00024","TP","All","Rural",0.03,3
"gdc-00024","ECOLI","All","Rural",140,2
"gdc-00024","TURB","Lowland","Rural",47.5,4
"gdc-00024","NH4","Lowland","Rural",0.013,3
"gdc-00024","PH","Lowland","Rural",8.36,2
"gdc-00024","TON","Lowland","Rural",0.125,1
"gdc-00024","TN","Lowland","Rural",0.26,1
"gdc-00024","DRP","Lowland","Rural",0.006,1
"gdc-00024","TP","Lowland","Rural",0.03,3
"gdc-00024","ECOLI","Lowland","Rural",140,2
"gdc-00026","TURB","All","All",4.55,3
"gdc-00026","NH4","All","All",0.0505,4
"gdc-00026","PH","All","All",8.02,2
"gdc-00026","TON","All","All",0.2,2
"gdc-00026","TN","All","All",0.87,3
"gdc-00026","DRP","All","All",0.25,4
"gdc-00026","TP","All","All",0.345,4
"gdc-00026","ECOLI","All","All",760,4
"gdc-00026","TURB","Lowland","All",4.55,3
"gdc-00026","NH4","Lowland","All",0.0505,4
"gdc-00026","PH","Lowland","All",8.02,2
"gdc-00026","TON","Lowland","All",0.2,2
"gdc-00026","TN","Lowland","All",0.87,3
"gdc-00026","DRP","Lowland","All",0.25,4
"gdc-00026","TP","Lowland","All",0.345,4
"gdc-00026","ECOLI","Lowland","All",760,4
"gdc-00026","TURB","All","Rural",4.55,3
"gdc-00026","NH4","All","Rural",0.0505,4
"gdc-00026","PH","All","Rural",8.02,2
"gdc-00026","TON","All","Rural",0.2,2
"gdc-00026","TN","All","Rural",0.87,3
"gdc-00026","DRP","All","Rural",0.25,4
"gdc-00026","TP","All","Rural",0.345,4
"gdc-00026","ECOLI","All","Rural",760,4
"gdc-00026","TURB","Lowland","Rural",4.55,3
"gdc-00026","NH4","Lowland","Rural",0.0505,4
"gdc-00026","PH","Lowland","Rural",8.02,2
"gdc-00026","TON","Lowland","Rural",0.2,2
"gdc-00026","TN","Lowland","Rural",0.87,3
"gdc-00026","DRP","Lowland","Rural",0.25,4
"gdc-00026","TP","Lowland","Rural",0.345,4
"gdc-00026","ECOLI","Lowland","Rural",760,4
"gdc-00027","TURB","All","All",110,4
"gdc-00027","NH4","All","All",0.0125,3
"gdc-00027","PH","All","All",8.22,2
"gdc-00027","TON","All","All",0.13,2
"gdc-00027","TN","All","All",0.34,2
"gdc-00027","DRP","All","All",0.011,3
"gdc-00027","TP","All","All",0.078,4
"gdc-00027","ECOLI","All","All",225,3
"gdc-00027","TURB","Lowland","All",110,4
"gdc-00027","NH4","Lowland","All",0.0125,3
"gdc-00027","PH","Lowland","All",8.22,2
"gdc-00027","TON","Lowland","All",0.13,2
"gdc-00027","TN","Lowland","All",0.34,2
"gdc-00027","DRP","Lowland","All",0.011,2
"gdc-00027","TP","Lowland","All",0.078,4
"gdc-00027","ECOLI","Lowland","All",225,3
"gdc-00027","TURB","All","Rural",110,4
"gdc-00027","NH4","All","Rural",0.0125,3
"gdc-00027","PH","All","Rural",8.22,2
"gdc-00027","TON","All","Rural",0.13,2
"gdc-00027","TN","All","Rural",0.34,2
"gdc-00027","DRP","All","Rural",0.011,3
"gdc-00027","TP","All","Rural",0.078,4
"gdc-00027","ECOLI","All","Rural",225,3
"gdc-00027","TURB","Lowland","Rural",110,4
"gdc-00027","NH4","Lowland","Rural",0.0125,3
"gdc-00027","PH","Lowland","Rural",8.22,2
"gdc-00027","TON","Lowland","Rural",0.13,1
"gdc-00027","TN","Lowland","Rural",0.34,1
"gdc-00027","DRP","Lowland","Rural",0.011,2
"gdc-00027","TP","Lowland","Rural",0.078,4
"gdc-00027","ECOLI","Lowland","Rural",225,3
"gdc-00027_NIWA","BDISC","All","All",0.093,4
"gdc-00027_NIWA","TURB","All","All",66.75,4
"gdc-00027_NIWA","NH4","All","All",0.007,3
"gdc-00027_NIWA","PH","All","All",8.165,2
"gdc-00027_NIWA","TN","All","All",0.305,2
"gdc-00027_NIWA","DRP","All","All",0.00365,1
"gdc-00027_NIWA","TP","All","All",0.0495,4
"gdc-00027_NIWA","ECOLI","All","All",107.6,2
"gdc-00027_NIWA","BDISC","Upland","All",0.093,4
"gdc-00027_NIWA","TURB","Upland","All",66.75,4
"gdc-00027_NIWA","NH4","Upland","All",0.007,3
"gdc-00027_NIWA","PH","Upland","All",8.165,2
"gdc-00027_NIWA","TN","Upland","All",0.305,3
"gdc-00027_NIWA","DRP","Upland","All",0.00365,2
"gdc-00027_NIWA","TP","Upland","All",0.0495,4
"gdc-00027_NIWA","ECOLI","Upland","All",107.6,3
"gdc-00027_NIWA","BDISC","All","Rural",0.093,4
"gdc-00027_NIWA","TURB","All","Rural",66.75,4
"gdc-00027_NIWA","NH4","All","Rural",0.007,3
"gdc-00027_NIWA","PH","All","Rural",8.165,2
"gdc-00027_NIWA","TN","All","Rural",0.305,2
"gdc-00027_NIWA","DRP","All","Rural",0.00365,1
"gdc-00027_NIWA","TP","All","Rural",0.0495,4
"gdc-00027_NIWA","ECOLI","All","Rural",107.6,2
"gdc-00027_NIWA","BDISC","Upland","Rural",0.093,4
"gdc-00027_NIWA","TURB","Upland","Rural",66.75,4
"gdc-00027_NIWA","NH4","Upland","Rural",0.007,3
"gdc-00027_NIWA","PH","Upland","Rural",8.165,2
"gdc-00027_NIWA","TN","Upland","Rural",0.305,2
"gdc-00027_NIWA","DRP","Upland","Rural",0.00365,2
"gdc-00027_NIWA","TP","Upland","Rural",0.0495,4
"gdc-00027_NIWA","ECOLI","Upland","Rural",107.6,3
"gdc-00028","TURB","All","All",105,4
"gdc-00028","NH4","All","All",0.016,4
"gdc-00028","PH","All","All",8.24,2
"gdc-00028","TON","All","All",0.14,2
"gdc-00028","TN","All","All",0.335,2
"gdc-00028","DRP","All","All",0.012,3
"gdc-00028","TP","All","All",0.0635,4
"gdc-00028","ECOLI","All","All",490,4
"gdc-00028","TURB","Lowland","All",105,4
"gdc-00028","NH4","Lowland","All",0.016,3
"gdc-00028","PH","Lowland","All",8.24,2
"gdc-00028","TON","Lowland","All",0.14,2
"gdc-00028","TN","Lowland","All",0.335,2
"gdc-00028","DRP","Lowland","All",0.012,3
"gdc-00028","TP","Lowland","All",0.0635,4
"gdc-00028","ECOLI","Lowland","All",490,4
"gdc-00028","TURB","All","Rural",105,4
"gdc-00028","NH4","All","Rural",0.016,4
"gdc-00028","PH","All","Rural",8.24,2
"gdc-00028","TON","All","Rural",0.14,2
"gdc-00028","TN","All","Rural",0.335,2
"gdc-00028","DRP","All","Rural",0.012,3
"gdc-00028","TP","All","Rural",0.0635,4
"gdc-00028","ECOLI","All","Rural",490,4
"gdc-00028","TURB","Lowland","Rural",105,4
"gdc-00028","NH4","Lowland","Rural",0.016,3
"gdc-00028","PH","Lowland","Rural",8.24,2
"gdc-00028","TON","Lowland","Rural",0.14,1
"gdc-00028","TN","Lowland","Rural",0.335,1
"gdc-00028","DRP","Lowland","Rural",0.012,3
"gdc-00028","TP","Lowland","Rural",0.0635,4
"gdc-00028","ECOLI","Lowland","Rural",490,4
"gdc-00029","TURB","All","All",1.75,2
"gdc-00029","NH4","All","All",0.006,3
"gdc-00029","PH","All","All",8.17,2
"gdc-00029","TON","All","All",0.024,1
"gdc-00029","TN","All","All",0.089,1
"gdc-00029","DRP","All","All",0.017,3
"gdc-00029","TP","All","All",0.023,2
"gdc-00029","ECOLI","All","All",125,3
"gdc-00029","TURB","Lowland","All",1.75,2
"gdc-00029","NH4","Lowland","All",0.006,2
"gdc-00029","PH","Lowland","All",8.17,2
"gdc-00029","TON","Lowland","All",0.024,1
"gdc-00029","TN","Lowland","All",0.089,1
"gdc-00029","DRP","Lowland","All",0.017,3
"gdc-00029","TP","Lowland","All",0.023,2
"gdc-00029","ECOLI","Lowland","All",125,2
"gdc-00029","TURB","All","Rural",1.75,2
"gdc-00029","NH4","All","Rural",0.006,3
"gdc-00029","PH","All","Rural",8.17,2
"gdc-00029","TON","All","Rural",0.024,1
"gdc-00029","TN","All","Rural",0.089,1
"gdc-00029","DRP","All","Rural",0.017,3
"gdc-00029","TP","All","Rural",0.023,2
"gdc-00029","ECOLI","All","Rural",125,2
"gdc-00029","TURB","Lowland","Rural",1.75,2
"gdc-00029","NH4","Lowland","Rural",0.006,2
"gdc-00029","PH","Lowland","Rural",8.17,2
"gdc-00029","TON","Lowland","Rural",0.024,1
"gdc-00029","TN","Lowland","Rural",0.089,1
"gdc-00029","DRP","Lowland","Rural",0.017,3
"gdc-00029","TP","Lowland","Rural",0.023,2
"gdc-00029","ECOLI","Lowland","Rural",125,2
"gdc-00030","TURB","All","All",5.6,4
"gdc-00030","NH4","All","All",0.017,4
"gdc-00030","PH","All","All",8.48,2
"gdc-00030","TON","All","All",0.081,1
"gdc-00030","TN","All","All",0.45,2
"gdc-00030","DRP","All","All",0.026,4
"gdc-00030","TP","All","All",0.0485,4
"gdc-00030","ECOLI","All","All",330,4
"gdc-00030","TURB","Lowland","All",5.6,4
"gdc-00030","NH4","Lowland","All",0.017,3
"gdc-00030","PH","Lowland","All",8.48,2
"gdc-00030","TON","Lowland","All",0.081,1
"gdc-00030","TN","Lowland","All",0.45,2
"gdc-00030","DRP","Lowland","All",0.026,4
"gdc-00030","TP","Lowland","All",0.0485,4
"gdc-00030","ECOLI","Lowland","All",330,3
"gdc-00030","TURB","All","Rural",5.6,4
"gdc-00030","NH4","All","Rural",0.017,4
"gdc-00030","PH","All","Rural",8.48,2
"gdc-00030","TON","All","Rural",0.081,1
"gdc-00030","TN","All","Rural",0.45,2
"gdc-00030","DRP","All","Rural",0.026,4
"gdc-00030","TP","All","Rural",0.0485,4
"gdc-00030","ECOLI","All","Rural",330,4
"gdc-00030","TURB","Lowland","Rural",5.6,3
"gdc-00030","NH4","Lowland","Rural",0.017,3
"gdc-00030","PH","Lowland","Rural",8.48,2
"gdc-00030","TON","Lowland","Rural",0.081,1
"gdc-00030","TN","Lowland","Rural",0.45,2
"gdc-00030","DRP","Lowland","Rural",0.026,4
"gdc-00030","TP","Lowland","Rural",0.0485,3
"gdc-00030","ECOLI","Lowland","Rural",330,3
"gdc-00031","TURB","All","All",8.45,4
"gdc-00031","NH4","All","All",0.019,4
"gdc-00031","PH","All","All",7.96,2
"gdc-00031","TON","All","All",0.026,1
"gdc-00031","TN","All","All",0.445,2
"gdc-00031","DRP","All","All",0.0215,4
"gdc-00031","TP","All","All",0.0555,4
"gdc-00031","ECOLI","All","All",135,3
"gdc-00031","TURB","Lowland","All",8.45,4
"gdc-00031","NH4","Lowland","All",0.019,3
"gdc-00031","PH","Lowland","All",7.96,2
"gdc-00031","TON","Lowland","All",0.026,1
"gdc-00031","TN","Lowland","All",0.445,2
"gdc-00031","DRP","Lowland","All",0.0215,4
"gdc-00031","TP","Lowland","All",0.0555,4
"gdc-00031","ECOLI","Lowland","All",135,2
"gdc-00031","TURB","All","Rural",8.45,4
"gdc-00031","NH4","All","Rural",0.019,4
"gdc-00031","PH","All","Rural",7.96,2
"gdc-00031","TON","All","Rural",0.026,1
"gdc-00031","TN","All","Rural",0.445,2
"gdc-00031","DRP","All","Rural",0.0215,4
"gdc-00031","TP","All","Rural",0.0555,4
"gdc-00031","ECOLI","All","Rural",135,2
"gdc-00031","TURB","Lowland","Rural",8.45,4
"gdc-00031","NH4","Lowland","Rural",0.019,4
"gdc-00031","PH","Lowland","Rural",7.96,2
"gdc-00031","TON","Lowland","Rural",0.026,1
"gdc-00031","TN","Lowland","Rural",0.445,2
"gdc-00031","DRP","Lowland","Rural",0.0215,4
"gdc-00031","TP","Lowland","Rural",0.0555,4
"gdc-00031","ECOLI","Lowland","Rural",135,2
"gdc-00032","TURB","All","All",4.4,3
"gdc-00032","NH4","All","All",0.021,4
"gdc-00032","PH","All","All",8.075,2
"gdc-00032","TON","All","All",0.017,1
"gdc-00032","TN","All","All",0.395,2
"gdc-00032","DRP","All","All",0.013,3
"gdc-00032","TP","All","All",0.0315,3
"gdc-00032","ECOLI","All","All",265,3
"gdc-00032","TURB","Lowland","All",4.4,3
"gdc-00032","NH4","Lowland","All",0.021,4
"gdc-00032","PH","Lowland","All",8.075,2
"gdc-00032","TON","Lowland","All",0.017,1
"gdc-00032","TN","Lowland","All",0.395,2
"gdc-00032","DRP","Lowland","All",0.013,3
"gdc-00032","TP","Lowland","All",0.0315,3
"gdc-00032","ECOLI","Lowland","All",265,3
"gdc-00032","TURB","All","Rural",4.4,3
"gdc-00032","NH4","All","Rural",0.021,4
"gdc-00032","PH","All","Rural",8.075,2
"gdc-00032","TON","All","Rural",0.017,1
"gdc-00032","TN","All","Rural",0.395,2
"gdc-00032","DRP","All","Rural",0.013,3
"gdc-00032","TP","All","Rural",0.0315,3
"gdc-00032","ECOLI","All","Rural",265,3
"gdc-00032","TURB","Lowland","Rural",4.4,3
"gdc-00032","NH4","Lowland","Rural",0.021,4
"gdc-00032","PH","Lowland","Rural",8.075,2
"gdc-00032","TON","Lowland","Rural",0.017,1
"gdc-00032","TN","Lowland","Rural",0.395,2
"gdc-00032","DRP","Lowland","Rural",0.013,3
"gdc-00032","TP","Lowland","Rural",0.0315,3
"gdc-00032","ECOLI","Lowland","Rural",265,3
"gdc-00033","TURB","All","All",5.2,4
"gdc-00033","NH4","All","All",0.046,4
"gdc-00033","PH","All","All",8.015,2
"gdc-00033","TON","All","All",0.087,2
"gdc-00033","TN","All","All",0.3,2
"gdc-00033","DRP","All","All",0.026,4
"gdc-00033","TP","All","All",0.034,3
"gdc-00033","ECOLI","All","All",340,4
"gdc-00033","TURB","Lowland","All",5.2,3
"gdc-00033","NH4","Lowland","All",0.046,4
"gdc-00033","PH","Lowland","All",8.015,2
"gdc-00033","TON","Lowland","All",0.087,1
"gdc-00033","TN","Lowland","All",0.3,1
"gdc-00033","DRP","Lowland","All",0.026,4
"gdc-00033","TP","Lowland","All",0.034,3
"gdc-00033","ECOLI","Lowland","All",340,3
"gdc-00033","TURB","All","Urban",5.2,3
"gdc-00033","NH4","All","Urban",0.046,3
"gdc-00033","PH","All","Urban",8.015,2
"gdc-00033","TON","All","Urban",0.087,1
"gdc-00033","TN","All","Urban",0.3,1
"gdc-00033","DRP","All","Urban",0.026,3
