"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Catchment","Landcover","Altitude","AltitudeCl"
"RO4","Whirinaki at Galatea (NRWQN) (RO4)","ebop-00053",4022892,"bay of plenty","niwa","upland","Forest",-38.4843864440918,176.745742797852,"2019-07-11",NA,"Forest",230,"Upland"
"RO5","Rangitaiki at Te Teko (NRWQN) (RO5)","ebop-00070",4009262,"bay of plenty","niwa","Lowland","Forest",-38.0398063659668,176.799774169922,"2019-07-11",NA,"Forest",-3,"Lowland"
"RO6","Waikato at Reids Farm (NRWQN) (RO6)","nrwqn-00039",3043531,"waikato","niwa","upland","Forest",-38.6757545471191,176.077346801758,"2019-07-11",NA,"Urban",426,"Upland"
"RO629568","kereu at sh35","ebop-00101",4002192,"bay of plenty","boprc","lowland","Forest",-37.7115237930874,177.721793712608,"03-Jul-2020","keru","Forest",72.5,"Lowland"
"Ronga River at Upstream Rai River","ronga river at upstream rai river","mdc-00023",11009511,"marlborough","mdc","lowland","Rural",-41.21043507,173.59601344,"03-Jul-2020","unstated","Forest",58.5,"Lowland"
"Ruahapia Stream at Show Grounds","1112","lawa-102690",8025385,"hawkes bay","hbrc","lowland","Urban",-39.6273928671744,176.864034753991,"03-Jul-2020","karamu","Urban",10,"Lowland"
"Ruakituri River at Sports Ground","1126","hbrc-00031",8005683,"hawkes bay","hbrc","lowland","Rural",-38.8157173556828,177.483150951425,"03-Jul-2020","wairoa river","Rural",98,"Lowland"
"Ruamahanga River at Gladstone Bridge","ruamahanga river at gladstone bridge","gw-00033",9009060,"wellington","gwrc","lowland","Rural",-41.07237221,175.62913522,"03-Jul-2020","ruamahanga river","Rural",60,"Lowland"
"Ruamahanga River at McLays","ruamahanga river at mclays","gw-00031",9000758,"wellington","gwrc","upland","Forest",-40.74966737,175.58256015,"03-Jul-2020","ruamahanga river","Forest",438.5,"Upland"
"Ruamahanga River at Pukio","ruamahanga river at pukio","gw-00034",9013512,"wellington","gwrc","lowland","Rural",-41.24812292,175.36108795,"03-Jul-2020","ruamahanga river","Rural",11,"Lowland"
"Ruamahanga River at Te Ore Ore","ruamahanga river at te ore ore","gw-00032",9006280,"wellington","gwrc","lowland","Rural",-40.95283816,175.68011378,"03-Jul-2020","ruamahanga river","Rural",108.11000061,"Lowland"
"Ruamahanga River at Waihenga Bridge","ruamahanga river at waihenga bridge","nrwqn-00046",9012311,"wellington","gwrc","lowland","Rural",-41.19685836,175.43999678,"03-Jul-2020","unstated","Rural",25.5,"Lowland"
"Ruamahanga River at Wardells","ruamahanga river at wardells","nrwqn-00048",9007511,"wellington","gwrc","lowland","Rural",-41.00481677,175.67236373,"03-Jul-2020","unstated","Rural",90,"Lowland"
"RW Aorere @ Le Comte","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"03-Jul-2020","aorere","Forest",2,"Lowland"
"RW Borck @ 400m ds Queen St","borck at 400m d-s queen st","lawa-102294",10012612,"tasman","tdc","lowland","Urban",-41.32547773,173.17517766,"03-Jul-2020","unstated","Rural",3.5,"Lowland"
"RW Hunters @ Kikiwa","hunters at kikiwa","tdc-00032",10023488,"tasman","tdc","upland","Rural",-41.67616535,172.86541913,"03-Jul-2020","motueka","Forest",474,"Upland"
"RW Kaituna @ Sollys Rd","kaituna at sollys road","tdc-00004",10000787,"tasman","tdc","lowland","Rural",-40.7144525,172.61401095,"03-Jul-2020","kaituna","Forest",12,"Lowland"
"RW Kaituna @ Track start","kaituna at track start","tdc-00048",10000810,"tasman","tdc","upland","Forest",-40.71567356,172.57685119,"03-Jul-2020","unstated","Forest",124,"Lowland"
"RW Lee @ Meads Br","lee at meads br","tdc-00020",10015334,"tasman","tdc","lowland","Rural",-41.40767821,173.15891132,"03-Jul-2020","waimea","Forest",306,"Upland"
"RW Mangles @ 5km u-s Buller","mangles at 5km u-s buller","lawa-102300",12011726,"tasman","tdc","upland","Rural",-41.81444416,172.38886053,"03-Jul-2020","unstated","Forest",268.666666666667,"Upland"
"RW Matakitaki @ SH6 Murchison","matakitaki at sh6 murchison","tdc-00022",12011297,"tasman","tdc","lowland","Rural",-41.79958182,172.31978935,"03-Jul-2020","buller","Forest",272.5,"Upland"
"RW Motueka @ SH60 bridge","motueka at sh60 bridge","tdc-10019",10006766,"tasman","tdc","lowland","Rural",-41.09091841,173.01039461,"03-Jul-2020","unstated","Forest",0,"Lowland"
"RW Motupiko @ 250m u-s Motueka Rv","motupiko at 250m u-s motueka rv","lawa-102296",10016710,"tasman","tdc","lowland","Rural",-41.45087506,172.83233928,"03-Jul-2020","unstated","Forest",180,"Upland"
"RW Motupipi @ Reillys Br","motupipi at reillys br","tdc-00038",10002660,"tasman","tdc","lowland","Rural",-40.85596829,172.83172442,"03-Jul-2020","motupipi","Rural",10.5,"Lowland"
"RW Moutere @ Riverside","moutere at riverside","lawa-102297",10008294,"tasman","tdc","lowland","Rural",-41.16312712,172.99311034,"03-Jul-2020","unstated","Rural",29.5,"Lowland"
"RW Murchison Ck @ 20m u-s SH6","murchison creek at 20m u-s sh6","tdc-00023",12011115,"tasman","tdc","upland","Rural",-41.79984114,172.32251901,"03-Jul-2020","buller","Rural",159,"Upland"
"RW Neimann Ck @ 600m us Lansdowne Rd","neimann at 600m u-s lansdowne rd","lawa-102298",10012136,"tasman","tdc","lowland","Rural",-41.30467888,173.14252255,"03-Jul-2020","unstated","Rural",7.5,"Lowland"
"RW Onekaka @ Shambala Br","onekaka at shambala br","tdc-00046",10001222,"tasman","tdc","lowland","Rural",-40.7584504,172.70563171,"03-Jul-2020","onekaka","Rural",19,"Lowland"
"RW Powell @ 40m u-s Motupipi Rv","powell at 40m u-s motupipi rv","tdc-00040",10002678,"tasman","tdc","lowland","Rural",-40.85631073,172.8318066,"03-Jul-2020","motupipi","Rural",14,"Lowland"
"RW Reservoir Ck @ 20m d-s Salisbury Rd","reservoir creek at 20m d-s salisbury rd","tdc-00019",10012892,"tasman","tdc","lowland","Urban",-41.3342452,173.20093156,"03-Jul-2020","reservoir","Rural",16,"Lowland"
"RW Riwaka @ Hickmotts","riwaka at hickmotts","tdc-00010",10006369,"tasman","tdc","lowland","Rural",-41.06504653,172.98449157,"03-Jul-2020","unstated","Forest",87.5,"Lowland"
"RW Sherry @ Blue Rock","sherry at blue rock","tdc-00035",10014407,"tasman","tdc","upland","Rural",-41.38086745,172.73593439,"03-Jul-2020","wangapeka","Rural",192,"Upland"
"RW Takaka @ Kotinga","takaka at kotinga","tdc-00014",10002734,"tasman","tdc","lowland","Rural",-40.86370741,172.80376047,"03-Jul-2020","unstated","Forest",46,"Lowland"
"RW Takaka @ Lindsays Br","takaka at lindsays br","lawa-102299",10004921,"tasman","tdc","lowland","Rural",-40.98766974,172.81934734,"03-Jul-2020","unstated","Rural",73,"Lowland"
"RW Tasman @ u-s Jesters Hse","tasman valley at u-s jesters house","tdc-00028",10009235,"tasman","tdc","lowland","Rural",-41.19648733,173.05774509,"03-Jul-2020","tasman","Rural",61,"Lowland"
"RW Wai-iti @ 400m d-s Waimea W Rd","wai-iti at 400m d-s waimea west rd","lawa-102302",10013876,"tasman","tdc","lowland","Rural",-41.36465867,173.10263485,"03-Jul-2020","unstated","Rural",23,"Lowland"
"RW Waimea @ SH60 Appleby","waimea at sh60 appleby","tdc-00015",10011762,"tasman","tdc","lowland","Rural",-41.30970201,173.13000163,"03-Jul-2020","waimea","Forest",11,"Lowland"
"RW Wairoa @ SH6","wairoa at sh6","lawa-102301",10013921,"tasman","tdc","lowland","Rural",-41.37678337,173.12078337,"03-Jul-2020","unstated","Forest",36,"Lowland"
"RW Wangapeka @ 5km u-s Dart","wangapeka at 5km u-s dart","tdc-00036",10016609,"tasman","tdc","upland","Rural",-41.44334463,172.5964473,"03-Jul-2020","wangapeka","Forest",482,"Upland"
"Sandstone Stream at Kingston Crossing Rd","sandstone stream at kingston crossing rd","es-00068",15042780,"southland","es","lowland","Rural",-45.9392403133049,168.729456510051,"03-Jul-2020","mataura river","Rural",140,"Lowland"
"Sandy Creek U/S Lake Tutira Outlet","1146","hbrc-00023",8018169,"hawkes bay","hbrc","upland","Rural",-39.2104610453585,176.889495188583,"03-Jul-2020","waikari","Rural",166,"Upland"
"Sawyers Ck @ Bush Fringe","sawyers ck @ bush fringe","wcrc-00008",12028930,"west coast","wcrc","lowland","Forest",-42.49104989,171.2149949,"03-Jul-2020","grey river","Forest",44.5,"Lowland"
"Sawyers Ck @ Dixon Pk","sawyers ck @ dixon pk","wcrc-00007",12028930,"west coast","wcrc","lowland","Forest",-42.45722201,171.20557022,"03-Jul-2020","grey river","Forest",44.5,"Lowland"
"Seven Mile Ck @ 300m d/s Raleigh Ck","seven mile ck @ 300m d/s raleigh ck","wcrc-00010",12026677,"west coast","wcrc","lowland","Forest",-42.38618464,171.25152223,"03-Jul-2020","seven mile creek","Forest",45,"Lowland"
"Seven Mile Ck @ Dunollie 400m u/s Ox Pd","seven mile ck @ dunollie 400m u/s ox pd","wcrc-00009",12026816,"west coast","wcrc","lowland","Forest",-42.38985385,171.25591537,"03-Jul-2020","seven mile creek","Forest",20,"Lowland"
"Seven Mile Ck @ SH6 Rapahoe","seven mile ck @ sh6 rapahoe","wcrc-00012",12026544,"west coast","wcrc","lowland","Forest",-42.37614725,171.24294636,"03-Jul-2020","seven mile creek","Forest",1,"Lowland"
"Seven Mile Ck @ u/s Tillers Mine Ck","seven mile ck @ u/s tillers mine ck","wcrc-00011",12026720,"west coast","wcrc","upland","Forest",-42.38660338,171.28399442,"03-Jul-2020","seven mile creek","Forest",345,"Upland"
"Shag at Craig Road","shag river at craig rd","orc-00133",14045797,"otago","orc","lowland","Rural",-45.42550192,170.66332312,"03-Jul-2020","unstated","Rural",162,"Upland"
"Shag at Goodwood Pump","shag river at goodwood pump","orc-00061",14047587,"otago","orc","lowland","Rural",-45.47478249,170.7547475,"03-Jul-2020","unstated","Rural",19,"Lowland"
"Sharland at Maitai Confluence","sharland at maitai confluence","ncc-00017",10011098,"nelson","ncc","lowland","Forest",-41.27530175,173.32872569,"03-Jul-2020","unstated","Forest",53.5,"Lowland"
"Silverstream at Taieri Depot","silverstream at taieri depot","orc-00066",14061357,"otago","orc","lowland","Rural",-45.87270712,170.32208411,"03-Jul-2020","unstated","Rural",8.07506370544,"Lowland"
"SO991920","raukokore at sh35","ebop-00022",4001560,"bay of plenty","boprc","lowland","Forest",-37.6736212535426,177.873695915599,"03-Jul-2020","raukÂçkore","Forest",22,"Lowland"
"Spring Creek at Wairau River Floodgates","spring creek at wairau river floodgates","mdc-00024",11016748,"marlborough","mdc","lowland","Rural",-41.44547299,173.97029634,"03-Jul-2020","unstated","Rural",0,"Lowland"
"SQ10005","omarama stream sh8","ecan-00117",16886,"canterbury","ecan","upland","Forest",-44.4898317092287,169.957668950886,"03-Jul-2020","7115100","Forest",424,"Upland"
"SQ10012","willowburn quailburn road","ecan-00001",16282,"canterbury","ecan","upland","Rural",-44.4586391847475,169.97260940189,"03-Jul-2020","7115000","Rural",440,"Upland"
"SQ10037","sutherlands creek ben omar road","ecan-00002",16444,"canterbury","ecan","upland","Rural",-44.4652256134142,170.037831405501,"03-Jul-2020","7115000","Rural",394,"Upland"
"SQ10057","hakataramea river cattle creek","ecan-00003",17133,"canterbury","ecan","upland","Rural",-44.5092562695125,170.680355318672,"03-Jul-2020","7111400","Rural",415,"Upland"
"SQ10160","maerewhenua river sh83","ecan-00118",22896,"canterbury","ecan","lowland","Rural",-44.8564982075111,170.689990017747,"03-Jul-2020","7110400","Rural",140,"Lowland"
"SQ10167","otiake river mt bell station","ecan-00119",22285,"canterbury","ecan","upland","Rural",-44.8177079794271,170.509193269944,"03-Jul-2020","7111000","Forest",269,"Upland"
"SQ10174","penticotico stream sh83","ecan-00121",22215,"canterbury","ecan","lowland","Rural",-44.8159015795211,170.636526011416,"03-Jul-2020","7110000","Forest",122,"Lowland"
"SQ10206","spring creek u/s sh8","ecan-00122",13530,"canterbury","ecan","upland","Rural",-44.3387106103236,170.022382740223,"03-Jul-2020","7113720","Forest",505,"Upland"
"SQ10275","mary burn d/s sh8","ecan-00123",10147,"canterbury","ecan","upland","Rural",-44.1748838871789,170.323268662045,"03-Jul-2020","7118110","Forest",517,"Upland"
"SQ10301","otematata river sh83","ecan-00124",19343,"canterbury","ecan","upland","Rural",-44.6045386487108,170.202876326489,"03-Jul-2020","7110000","Forest",267,"Upland"
"SQ10804","wairepo creek at arm inlet","ecan-00007",12700,"canterbury","ecan","upland","Forest",-44.304589203999,170.070366166664,"03-Jul-2020","7116600","Rural",464,"Upland"
"SQ10814","cattle creek morland settlement road","ecan-00008",17128,"canterbury","ecan","upland","Rural",-44.5088760634413,170.675740062008,"03-Jul-2020","7111460","Rural",446,"Upland"
"SQ10818","deadman stream hakataramea valley road","ecan-00010",18543,"canterbury","ecan","upland","Rural",-44.5980074564774,170.63545129395,"03-Jul-2020","7111400","Rural",336,"Upland"
"SQ10852","wairepo creek at ohau downs","lawa-102380",13770,"canterbury","ecan","upland","Rural",-44.3486036484242,169.966830164648,"03-Jul-2020","7113720","Rural",542,"Upland"
"SQ20104","ashburton river at sh1","ecan-00014",58824,"canterbury","ecan","lowland","Urban",-43.9095209565713,171.738744417191,"03-Jul-2020","6880000","Urban",93,"Lowland"
"SQ20106","ashburton river north branch at digbys bridge","ecan-00016",57396,"canterbury","ecan","lowland","Rural",-43.8538069758746,171.731047467937,"03-Jul-2020","6880100","Rural",125,"Lowland"
"SQ20107","ashburton river south branch at hills road","ecan-00018",57996,"canterbury","ecan","lowland","Rural",-43.8677201381674,171.699936171661,"03-Jul-2020","6880300","Rural",117,"Lowland"
"SQ20112","ashburton river north branch at sh72","ecan-00020",48738,"canterbury","ecan","upland","Rural",-43.6052352191034,171.531915171048,"03-Jul-2020","6880100","Rural",430,"Upland"
"SQ20175","rangitata river mouth","ecan-00181",63572,"canterbury","ecan","lowland","Rural",-44.1850131926087,171.508910788281,"03-Jul-2020","6930000","Rural",1,"Lowland"
"SQ20176","rangitata river upstream of sh1 bridge","ecan-00025",61585,"canterbury","ecan","lowland","Rural",-44.0514733151779,171.402048221479,"03-Jul-2020","6930000","Rural",103,"Lowland"
"SQ20177","rangitata river sh72","ecan-00026",60064,"canterbury","ecan","upland","Rural",-43.9746291022334,171.300218477889,"03-Jul-2020","6930000","Rural",218,"Upland"
"SQ20195","smithfield creek te awa rd","ecan-00027",63898,"canterbury","ecan","lowland","Rural",-44.2107394898403,171.26315101513,"03-Jul-2020","6960250","Rural",26,"Lowland"
"SQ20199","taumatakahu stream murray st","ecan-00028",70001,"canterbury","ecan","lowland","Urban",-44.2492570143838,171.300171998514,"03-Jul-2020","6960200","Rural",8,"Lowland"
"SQ20203","orari river gorge","ecan-10026",59254,"canterbury","ecan","upland","Rural",-43.9271448534264,171.191418354195,"03-Jul-2020","6950000","Forest",283,"Upland"
"SQ20236","opihi river mouth/milford lagoon","lawa-102226",64842,"canterbury","ecan","lowland","Rural",-44.2806996853321,171.346370688226,"03-Jul-2020","6960000","Rural",0,"Lowland"
"SQ20252","temuka river manse bridge","ecan-00034",64432,"canterbury","ecan","lowland","Rural",-44.244727215606,171.267715890338,"03-Jul-2020","6960200","Rural",11,"Lowland"
"SQ20318","raukapuka creek coach road","ecan-00036",62728,"canterbury","ecan","lowland","Rural",-44.1263406312623,171.26409968914,"03-Jul-2020","6960250","Rural",88,"Lowland"
"SQ20332","waihi river waimarie","ecan-00038",60742,"canterbury","ecan","upland","Rural",-44.0034631945214,171.165278923676,"03-Jul-2020","6960250","Rural",298,"Upland"
"SQ20350","te ngawai river 200m u/s te ngawai road","ecan-00040",64572,"canterbury","ecan","lowland","Rural",-44.245427456632,171.113245952234,"03-Jul-2020","6960500","Rural",80,"Lowland"
"SQ20401","saltwater creek sh1 bridge","ecan-00042",66278,"canterbury","ecan","lowland","Urban",-44.4177432490757,171.242543374206,"03-Jul-2020","6990050","Rural",13,"Lowland"
"SQ20450","pareora river sh1","ecan-00180",66888,"canterbury","ecan","lowland","Rural",-44.4914282600275,171.192857999736,"03-Jul-2020","7010000","Rural",14,"Lowland"
"SQ20497","ashburton river south branch at buicks bridge","lawa-102225",48322,"canterbury","ecan","upland","Rural",-43.5831579951859,171.160981174229,"03-Jul-2020","6880300","Forest",630,"Upland"
"SQ20509","boundary drain trigpole road","ecan-00045",62653,"canterbury","ecan","lowland","Rural",-44.0944191842254,171.62389841754,"03-Jul-2020","6920200","Rural",25,"Lowland"
"SQ20541","petries drain canal road","ecan-00182",63922,"canterbury","ecan","lowland","Rural",-44.2081917534209,171.379688390064,"03-Jul-2020","6950000","Rural",19,"Lowland"
"SQ20544","orari lagoon outfall u/s orari river mouth","lawa-102382",64446,"canterbury","ecan","lowland","Rural",-44.2412584283399,171.407107065064,"03-Jul-2020","6950000","Forest",0,"Lowland"
"SQ20545","rhodes stream parke road","ecan-00046",64295,"canterbury","ecan","lowland","Rural",-44.2266638342398,171.407107057755,"03-Jul-2020","6950200","Rural",6,"Lowland"
"SQ20575","waihao river bradshaw bridge","ecan-00047",68957,"canterbury","ecan","lowland","Rural",-44.7793002290277,171.157808543354,"03-Jul-2020","7090000","Rural",4,"Lowland"
"SQ20577","waihao river mcculloch bridge","ecan-00049",69160,"canterbury","ecan","lowland","Rural",-44.8004997872664,170.975731755204,"03-Jul-2020","7090000","Rural",74,"Lowland"
"SQ20606","pareora river pareora huts","ecan-10029",66248,"canterbury","ecan","lowland","Rural",-44.4116398447393,171.057029185073,"03-Jul-2020","7010000","Rural",99,"Lowland"
"SQ20725","hae hae te moana river south branch sheep dip road","ecan-00050",61335,"canterbury","ecan","upland","Rural",-44.0414997577651,171.111039569109,"03-Jul-2020","6960260","Forest",237,"Upland"
"SQ20785","tekapo river at steel bridge","ecan-00184",12774,"canterbury","ecan","upland","Rural",-44.3084801868937,170.234077755284,"03-Jul-2020","7118110","Forest",379,"Upland"
"SQ21044","north branch ohapi creek guild rd","ecan-00177",63905,"canterbury","ecan","lowland","Rural",-44.2020107208561,171.345405334911,"03-Jul-2020","6950100","Rural",24,"Lowland"
"SQ21045","ohapi creek guild rd","ecan-00178",63878,"canterbury","ecan","lowland","Forest",-44.2152131930692,171.32631762896,"03-Jul-2020","6950100","Rural",19,"Lowland"
"SQ21046","ohapi creek south branch guild rd","ecan-00179",64205,"canterbury","ecan","lowland","Forest",-44.2159607438904,171.325095232981,"03-Jul-2020","6950100","Rural",19,"Lowland"
"SQ21047","ohapi creek upstream orari river confluence","ecan-00052",64439,"canterbury","ecan","lowland","Rural",-44.2399269167372,171.386471284131,"03-Jul-2020","6950000","Rural",5,"Lowland"
