"LawaSiteID","Measurement","nMeasures","nFirstYear","nLastYear","numMonths","numQuarters","numYears","proportionNeeded","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","AnalysisNote","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","AnalysisNoteSS","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard","ConfCat","period","frequency","Source","TrendScore"
"LAWA-102553","Electrical conductivity/salinity",3,0,3,3,3,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=3/40  nY=1/10","Canterbury",NA
"LAWA-102553","Nitrate nitrogen",3,0,3,3,3,1,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=3/40  nY=1/10","Canterbury",NA
"LAWA-102554","Ammoniacal nitrogen",7,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102554","Chloride",13,0,1,12,12,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102554","Dissolved reactive phosphorus",7,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102554","E.coli",13,0,1,12,12,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102554","Electrical conductivity/salinity",13,0,1,12,12,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102554","Nitrate nitrogen",13,0,1,12,12,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102555","Ammoniacal nitrogen",12,1,1,12,12,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102555","Chloride",12,1,1,12,12,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102555","Dissolved reactive phosphorus",8,0,1,8,8,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102555","E.coli",10,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102555","Electrical conductivity/salinity",12,1,1,12,12,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102555","Nitrate nitrogen",12,1,1,12,12,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102556","Ammoniacal nitrogen",14,1,1,12,12,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=12/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102556","Chloride",25,4,1,22,22,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=22/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102556","Dissolved reactive phosphorus",7,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102556","E.coli",25,4,1,22,22,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=22/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102556","Electrical conductivity/salinity",25,4,1,22,22,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=22/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102556","Nitrate nitrogen",25,4,1,22,22,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=22/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102557","Ammoniacal nitrogen",10,1,1,9,9,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=9/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102557","Chloride",10,1,1,9,9,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=9/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102557","Dissolved reactive phosphorus",5,0,1,5,5,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=5/40 nQinLY=1/4 nY=5/10","Canterbury",NA
"LAWA-102557","E.coli",10,1,1,9,9,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=9/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102557","Electrical conductivity/salinity",10,1,1,9,9,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=9/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102557","Nitrate nitrogen",10,1,1,9,9,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=9/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102558","Ammoniacal nitrogen",7,0,1,5,5,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=5/40 nQinLY=1/4 nY=4/10","Canterbury",NA
"LAWA-102558","Chloride",10,0,3,8,8,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40  nY=4/10","Canterbury",NA
"LAWA-102558","Dissolved reactive phosphorus",5,0,1,4,4,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=4/40 nQinLY=1/4 nY=4/10","Canterbury",NA
"LAWA-102558","E.coli",7,0,3,7,7,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40  nY=4/10","Canterbury",NA
"LAWA-102558","Electrical conductivity/salinity",8,0,3,7,7,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40  nY=4/10","Canterbury",NA
"LAWA-102558","Nitrate nitrogen",10,0,3,8,8,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40  nY=4/10","Canterbury",NA
"LAWA-102559","Ammoniacal nitrogen",16,2,1,16,16,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=16/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102559","Chloride",26,5,1,26,25,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=25/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102559","Dissolved reactive phosphorus",10,1,1,10,10,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102559","E.coli",22,4,1,22,22,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=22/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102559","Electrical conductivity/salinity",26,5,1,26,25,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=25/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102559","Nitrate nitrogen",26,5,1,26,25,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=25/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102560","Ammoniacal nitrogen",11,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102560","Chloride",11,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102560","Dissolved reactive phosphorus",6,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102560","E.coli",11,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102560","Electrical conductivity/salinity",11,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102560","Nitrate nitrogen",11,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102561","Ammoniacal nitrogen",12,1,1,11,11,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=11/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102561","Chloride",12,1,1,11,11,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=11/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102561","Dissolved reactive phosphorus",7,0,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102561","E.coli",11,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102561","Electrical conductivity/salinity",12,1,1,11,11,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=11/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102561","Nitrate nitrogen",12,1,1,11,11,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=11/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102562","Ammoniacal nitrogen",12,1,1,11,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102562","Chloride",12,1,1,11,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102562","Dissolved reactive phosphorus",7,0,1,7,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102562","E.coli",12,1,1,11,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102562","Electrical conductivity/salinity",12,1,1,11,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102562","Nitrate nitrogen",12,1,1,11,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102563","Ammoniacal nitrogen",12,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102563","Chloride",12,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102563","Dissolved reactive phosphorus",6,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102563","E.coli",12,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102563","Electrical conductivity/salinity",12,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102563","Nitrate nitrogen",12,1,1,10,10,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102564","Ammoniacal nitrogen",9,1,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102564","Chloride",9,1,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102564","Dissolved reactive phosphorus",4,0,1,3,3,3,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=3/40 nQinLY=1/4 nY=3/10","Canterbury",NA
"LAWA-102564","E.coli",9,1,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102564","Electrical conductivity/salinity",9,1,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102564","Nitrate nitrogen",9,1,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102565","Ammoniacal nitrogen",11,2,1,10,10,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102565","Chloride",11,2,1,10,10,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102565","Dissolved reactive phosphorus",8,1,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102565","E.coli",10,1,1,9,9,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=9/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102565","Electrical conductivity/salinity",11,2,1,10,10,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102565","Nitrate nitrogen",11,2,1,10,10,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=10/40 nQinLY=1/4 ","Canterbury",NA
"LAWA-102566","Ammoniacal nitrogen",14,0,2,14,14,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40 nQinLY=2/4 nY=7/10","Canterbury",NA
"LAWA-102566","Chloride",14,0,2,14,14,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40 nQinLY=2/4 nY=7/10","Canterbury",NA
"LAWA-102566","Dissolved reactive phosphorus",6,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=6/40 nQinLY=1/4 nY=6/10","Canterbury",NA
"LAWA-102566","E.coli",7,0,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=7/40 nQinLY=1/4 nY=7/10","Canterbury",NA
"LAWA-102566","Electrical conductivity/salinity",14,0,2,14,14,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40 nQinLY=2/4 nY=7/10","Canterbury",NA
"LAWA-102566","Nitrate nitrogen",14,0,2,14,14,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=14/40 nQinLY=2/4 nY=7/10","Canterbury",NA
"LAWA-102567","Ammoniacal nitrogen",8,1,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40 nQinLY=1/4 nY=8/10","Canterbury",NA
"LAWA-102567","Chloride",8,1,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40 nQinLY=1/4 nY=8/10","Canterbury",NA
"LAWA-102567","Dissolved reactive phosphorus",4,0,1,4,4,4,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=4/40 nQinLY=1/4 nY=4/10","Canterbury",NA
"LAWA-102567","E.coli",8,1,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40 nQinLY=1/4 nY=8/10","Canterbury",NA
"LAWA-102567","Electrical conductivity/salinity",8,1,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed nQ=8/40 nQinLY=1/4 nY=8/10","Canterbury",NA
